,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
421,Tickwatcher MF,@TickwatcherMF,2019-07-12T15:01:04.000Z,"Top #money flow today. Free stocks app http://mobileinteractive.com/superstocks
$SPY, $IVV, $EEM, $LQD, $BABA, $XLI, $NFLX, $AMZN, $ASHR, $AGG, $AMD, $ILMN, $MSFT, $DD, $AAPL, $UNH, $STX, $DIA, $GOOG, $WORK","Top #money flow today. Free stocks app http://mobileinteractive.com/superstocks
$SPY, $IVV, $EEM, $LQD, $BABA, $XLI, $NFLX, $AMZN, $ASHR, $AGG, $AMD, $ILMN, $MSFT, $DD, $AAPL, $UNH, $STX, $DIA, $GOOG, $WORK",,,,,['https://pbs.twimg.com/media/D_SJqtyWsAA4TRu?format=png&name=small'],https://twitter.com/TickwatcherMF/status/1149695172789317638
422,Roka_Dura,@Roka_Dura,2019-07-12T14:30:03.000Z,$DD WOW,"$DD WOW
2",,2,,,[],https://twitter.com/Roka_Dura/status/1149687369039147008
423,Anton,@Anton_A9,2019-07-12T16:50:32.000Z,"Finally nice moves in $CTVA, $DOW and $DD (have positions in all)","Finally nice moves in $CTVA, $DOW and $DD (have positions in all)",,,,,[],https://twitter.com/Anton_A9/status/1149722723318243328
424,SwingTraderStocks,@SwingTraderstoc,2019-07-12T22:40:08.000Z,"Elvis's picks for the evening 07/12/2019 from the category ""NYSE"". See http://swingtraderstocks.com/sample-email/ Please do your DD.. $AFH $AHT $BDL $BGS $BIG $BRN $CAL $CC $CGA $CGC $CXW $DD $DSS $EVH $GCP $GLG $GTT $ICD $ITP $LE $MED $MR $NIU $NLS $NUS $OBE $PIR","Elvis's picks for the evening 07/12/2019 from the category ""NYSE"". See http://swingtraderstocks.com/sample-email/ Please do your DD.. $AFH $AHT $BDL $BGS $BIG $BRN $CAL $CC $CGA $CGC $CXW $DD $DSS $EVH $GCP $GLG $GTT $ICD $ITP $LE $MED $MR $NIU $NLS $NUS $OBE $PIR
1",,1,,,[],https://twitter.com/SwingTraderstoc/status/1149810700241395713
425,JusTrading.us,@JustradingU,2019-07-12T13:02:57.000Z,"$VLO $JPM $EMR $DD are our stock opportunities for buying long, but with higher risk than our top suggestions. More information about buy price range, charts and expected buy returns are given in our Closing Bell video (7/1...","$VLO $JPM $EMR $DD are our stock opportunities for buying long, but with higher risk than our top suggestions. More information about buy price range, charts and expected buy returns are given in our Closing Bell video (7/1...
stocktwits.com
JusTrading (@justradingUS) | Stocktwits
$VLO $JPM $EMR $DD are our stock opportunities for buying long, but with higher risk than our top suggestions. More information about buy price range, charts and expected buy returns are given in our...",,,,,['https://pbs.twimg.com/card_img/1490937059195957250/EeH9VmdC?format=png&name=240x240'],https://twitter.com/JustradingU/status/1149665448062902273
426,SwingTradeBot,@SwingTradeBot,2019-07-13T09:48:23.000Z,"$DD technical alerts: Crossed Above 50 DMA, Stochastic Buy Signal, and Lower Bollinger Band Walk","$DD technical alerts: Crossed Above 50 DMA, Stochastic Buy Signal, and Lower Bollinger Band Walk
swingtradebot.com
DD Stock Technical Analysis | DuPont de Nemours, Inc.
Current Technical Analysis and interactive chart for $DD stock / shares. See the current trading strategy, trend(s), rating and buy and sell signals.",,,,,['https://pbs.twimg.com/card_img/1500788664766509057/d2Ean3dr?format=jpg&name=small'],https://twitter.com/SwingTradeBot/status/1149978871506374657
427,TeckAnalytics.com,@TeckAnalytics,2019-07-12T14:21:49.000Z,"Target hit
$TSLA
$WMT
$HD
$INTC
TGT waiting for
$MU 45
$ADBE 317
$GS 214
$V 181
$WBA 57
$AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPX $AAPL
http://Teckanalytics.com","Target hit
$TSLA
$WMT
$HD
$INTC
TGT waiting for
$MU 45
$ADBE 317
$GS 214
$V 181
$WBA 57
$AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPX $AAPL
http://Teckanalytics.com
2",,,,2,['https://pbs.twimg.com/media/D_SArLAVAAEMxoZ?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1149685295282966530
428,Tickwatcher MF,@TickwatcherMF,2019-07-12T16:01:06.000Z,"Top #money flow today. Free stocks app http://mobileinteractive.com/superstocks
$SPY, $IVV, $EEM, $AMZN, $BABA, $XLI, $MSFT, $AGG, $NFLX, $ILMN, $DHR, $IWM, $DIS, $DIA, $ASHR, $DD, $AAPL, $MU, $LQD, $WORK","Top #money flow today. Free stocks app http://mobileinteractive.com/superstocks
$SPY, $IVV, $EEM, $AMZN, $BABA, $XLI, $MSFT, $AGG, $NFLX, $ILMN, $DHR, $IWM, $DIS, $DIA, $ASHR, $DD, $AAPL, $MU, $LQD, $WORK
1",,,,1,['https://pbs.twimg.com/media/D_SXaQtXUAETrNm?format=png&name=small'],https://twitter.com/TickwatcherMF/status/1149710283084111873
429,Stock Market Picks,@StockWebTrading,2019-07-15T12:48:27.000Z,"$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia","$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia
5
4",,,5,4,['https://pbs.twimg.com/media/D_hIEi8XYAApIqF?format=png&name=small'],https://twitter.com/StockWebTrading/status/1150748962783207425
430,BankofVol ¹⁰⁰⁰ ¹⁰⁰⁰⁰⁰⁰⁰,@BankofVol,2019-07-16T14:30:30.000Z,"$DD left for dead, so much winning for the Bots.","$DD left for dead, so much winning for the Bots.
1
2
3",💉 🦠,1,2,3,['https://pbs.twimg.com/media/D_mpBftU8AE3yaZ?format=jpg&name=900x900'],https://twitter.com/BankofVol/status/1151137031587655680
431,TheBurdetteLawFirm,@TheBurdetteLawF,2019-07-16T17:00:01.000Z,#estate asset watch - some top price gainers for Tuesday - $ROKU $IMRN $BABA $JPM $SCHW $APRN $FHN $DAL $OSTK $BHT $GS $NFLX $KNX $AAL $DOW $BYND $CRM $ETFC $MMM $IP $CSX $UAL $BZUN $STLD $MPC $BPTH $LUV $DD $SNV $TGT $WYNN $BERY $LYB $CC $FDX $PAYS $AMTD $XPO $BA $FIVN $CI $RCL,#estate asset watch - some top price gainers for Tuesday - $ROKU $IMRN $BABA $JPM $SCHW $APRN $FHN $DAL $OSTK $BHT $GS $NFLX $KNX $AAL $DOW $BYND $CRM $ETFC $MMM $IP $CSX $UAL $BZUN $STLD $MPC $BPTH $LUV $DD $SNV $TGT $WYNN $BERY $LYB $CC $FDX $PAYS $AMTD $XPO $BA $FIVN $CI $RCL,,,,,['https://pbs.twimg.com/amplify_video_thumb/981884126499192837/img/tZefgUdTX9EjGDjD.jpg'],https://twitter.com/TheBurdetteLawF/status/1151174658680676352
432,TeckAnalytics.com,@TeckAnalytics,2019-07-16T12:34:36.000Z,"Target hit for
$TSLA
$WMT
$INTC
$HD
TGT waiting for
$MU 46
$FB 205
$V 182
$ADBE 317
$MSFT 140
$GS 215
$AMZN 2025
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $ACN $NFLX $DLTR $EA $BABA $SPX $AAPL $GOOGL","Target hit for
$TSLA
$WMT
$INTC
$HD
TGT waiting for
$MU 46
$FB 205
$V 182
$ADBE 317
$MSFT 140
$GS 215
$AMZN 2025
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $ACN $NFLX $DLTR $EA $BABA $SPX $AAPL $GOOGL
1
1",,,1,1,['https://pbs.twimg.com/media/D_mOfqvUYAAMFDV?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1151107867392393216
433,"Raj Springer, MBA",@Madkrs04,2019-07-15T13:19:45.000Z,A #nation with #rotten #teeth is #doomed to have a #sick #stomach than can #spread to #other #parts & #affect the #entire #system. $CRZO $OMCL $MSFT $FCEL $TMUS $AVGO $CRWD $KNX $SNDR $HQY $URI $PH $DKS $COUP $ROST $BKE $DD $RS $DE $UNP $GS $ADP $XLNX $NVDA $JBHT $HUM $CPRI $ULTA,"A #nation with #rotten #teeth is #doomed to have a #sick #stomach than can #spread to #other #parts & #affect the #entire #system. $CRZO $OMCL $MSFT $FCEL $TMUS $AVGO $CRWD $KNX $SNDR $HQY $URI $PH $DKS $COUP $ROST $BKE $DD $RS $DE $UNP $GS $ADP $XLNX $NVDA $JBHT $HUM $CPRI $ULTA
1",,,,1,[],https://twitter.com/Madkrs04/status/1150756841917468672
434,Consumer Cyclicals,@mhedberg718,2019-07-15T14:07:12.000Z,$DD reasonable changes in stock price 2.91 % change recently https://blueequity.io/symbol/DD,$DD reasonable changes in stock price 2.91 % change recently https://blueequity.io/symbol/DD,,,,,[],https://twitter.com/mhedberg718/status/1150768782219939843
435,TheBurdetteLawFirm,@TheBurdetteLawF,2019-07-15T06:05:03.000Z,most active $OEX stocks on Friday - $MSFT $BMY $C $NVA $CMCSA $CSCO $ABBV $WFC $FB $CVS $ORCL $OXY $KMI $JMP $MS $DIS $VZ $QCOM $NFLX $LLY $SLB $GM $MO $UNH $V $ABT $SBUX $XOM $LOW $PG $AGN $DD $DHR $KO $TGT $GILD $MDLZ $HD $DOW $PYPL $AMGN $BA $NKE $CAT $SO,most active $OEX stocks on Friday - $MSFT $BMY $C $NVA $CMCSA $CSCO $ABBV $WFC $FB $CVS $ORCL $OXY $KMI $JMP $MS $DIS $VZ $QCOM $NFLX $LLY $SLB $GM $MO $UNH $V $ABT $SBUX $XOM $LOW $PG $AGN $DD $DHR $KO $TGT $GILD $MDLZ $HD $DOW $PYPL $AMGN $BA $NKE $CAT $SO,,,,,[],https://twitter.com/TheBurdetteLawF/status/1150647445635944448
436,JusTrading.us,@JustradingU,2019-07-17T12:57:31.000Z,"$BLK $AMGN $GE $DD are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in our Closing Bell video ...","$BLK $AMGN $GE $DD are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in our Closing Bell video ...
stocktwits.com
JusTrading (@justradingUS) | Stocktwits
$BLK $AMGN $GE $DD are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in...",,,,,['https://pbs.twimg.com/card_img/1499338017139478536/HZUGU8k5?format=png&name=240x240'],https://twitter.com/JustradingU/status/1151476020396138496
437,Clark Joseph Kent,@JorelLaraKalel,2019-07-16T02:32:24.000Z,"Jim Cramer Mad Money Lightning Round http://bit.ly/2k7Q37R$MRVL $BMY $LLY $GM $DD $KHC $TEN $SPR $MAXR 
@jimcramer
 @madmoneyoncnbc
 @cbnc","Jim Cramer Mad Money Lightning Round http://bit.ly/2k7Q37R$MRVL $BMY $LLY $GM $DD $KHC $TEN $SPR $MAXR 
@jimcramer
 @madmoneyoncnbc
 @cbnc
1",,1,,,[],https://twitter.com/JorelLaraKalel/status/1150956318783680513
438,TeckAnalytics.com,@TeckAnalytics,2019-07-17T11:40:19.000Z,"TGT from http://Teckanalytics.com for
$MU 46
$FB 207
$V 182
$ADBE 316
$MSFT 140
$GS 217
$AMZN 2025
$WMT 115
$HD 219
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $ACN $NFLX $DLTR $EA $BABA $SPX $AAPL $GOOGL","TGT from http://Teckanalytics.com for
$MU 46
$FB 207
$V 182
$ADBE 316
$MSFT 140
$GS 217
$AMZN 2025
$WMT 115
$HD 219
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $ACN $NFLX $DLTR $EA $BABA $SPX $AAPL $GOOGL
1",,,1,,['https://pbs.twimg.com/media/D_rLpwDVAAAoI-H?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1151456592727965697
439,TheBurdetteLawFirm,@TheBurdetteLawF,2019-07-17T07:00:13.000Z,some top price gainers for Tuesday - $ROKU $IMRN $BABA $JPM $SCHW $APRN $FHN $DAL $OSTK $BHT $GS $NFLX $KNX $AAL $DOW $BYND $CRM $ETFC $MMM $IP $CSX $UAL $BZUN $STLD $MPC $BPTH $LUV $DD $SNV $TGT $WYNN $BERY $LYB $CC $FDX $PAYS $AMTD $XPO $BA $FIVN $CI $RCL,some top price gainers for Tuesday - $ROKU $IMRN $BABA $JPM $SCHW $APRN $FHN $DAL $OSTK $BHT $GS $NFLX $KNX $AAL $DOW $BYND $CRM $ETFC $MMM $IP $CSX $UAL $BZUN $STLD $MPC $BPTH $LUV $DD $SNV $TGT $WYNN $BERY $LYB $CC $FDX $PAYS $AMTD $XPO $BA $FIVN $CI $RCL,,,,,[],https://twitter.com/TheBurdetteLawF/status/1151386103410241538
440,Bill Brewster,@BillBrewsterTBB,2019-07-18T21:23:29.000Z,"⁦
@MarioGabelli
⁩ on Boyar Value podcast. Great stuff. 

Malone complex, some $dd, $msg, $disca, and more.","⁦
@MarioGabelli
⁩ on Boyar Value podcast. Great stuff. 

Malone complex, some $dd, $msg, $disca, and more.
podcasts.apple.com
The World According to Boyar: Mario Gabelli, Chairman & CEO of GAMCO Investors, Inc., on portfolio...
Show The World According to Boyar, Ep Mario Gabelli, Chairman & CEO of GAMCO Investors, Inc., on portfolio construction and who he believes could be the next John Malone. - Apr 24, 2019
1
12
47",,1,12,47,['https://pbs.twimg.com/card_img/1500661439589146630/dThA6hkq?format=jpg&name=small'],https://twitter.com/BillBrewsterTBB/status/1151965739869462533
441,Seeking Alpha,@SeekingAlpha,2019-07-19T20:08:17.000Z,$DD - DuPont's Revised Guidance Shows Its Stock Is Fairly Valued https://seekingalpha.com/article/4276119-duponts-revised-guidance-shows-stock-fairly-valued?source=feed_f…,"$DD - DuPont's Revised Guidance Shows Its Stock Is Fairly Valued https://seekingalpha.com/article/4276119-duponts-revised-guidance-shows-stock-fairly-valued?source=feed_f…
1",,,,1,[],https://twitter.com/SeekingAlpha/status/1152309201563054080
442,TeckAnalytics.com,@TeckAnalytics,2019-07-18T14:24:36.000Z,"Target hit for
$IBM
TGT waiting for
$MU 47
$TSLA 258
$V 183
$ADBE 315
$GS 219
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPX $AAPL $HD $GOOGL $ADSK $BIDU","Target hit for
$IBM
TGT waiting for
$MU 47
$TSLA 258
$V 183
$ADBE 315
$GS 219
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $GS  $IBM $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPX $AAPL $HD $GOOGL $ADSK $BIDU
1",,,,1,['https://pbs.twimg.com/media/D_w62PCUcAAq0rX?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1151860323982254080
443,Ardee Maq,@ardeemaq16,2019-07-20T02:19:38.000Z,"$DD - Bodega sa Undervalued Company
https://www.smartka... https://investagrams.com/Post/ardeemaq16/748349… via #investagrams","$DD - Bodega sa Undervalued Company
https://www.smartka... https://investagrams.com/Post/ardeemaq16/748349… via #investagrams
1",,,1,,['https://pbs.twimg.com/media/D_4oGWDX4AAA014?format=jpg&name=small'],https://twitter.com/ardeemaq16/status/1152402655832092672
444,WallStreetNewsNetwork & stockerblog,@stockerblog,2019-07-19T17:05:17.000Z,"The latest newsletter from Wall Street News Network 
#coffee #stocks #motifs #dividends #exdividend #spacetravel #spacetravelstocks $SBUX $IPOA $JVA $YGYI $UFO $LOW $DD $HAS
  http://icont.ac/4kDIf","The latest newsletter from Wall Street News Network 
#coffee #stocks #motifs #dividends #exdividend #spacetravel #spacetravelstocks $SBUX $IPOA $JVA $YGYI $UFO $LOW $DD $HAS
  http://icont.ac/4kDIf
1",,,,1,[],https://twitter.com/stockerblog/status/1152263150303154177
445,Stock Market Picks,@StockWebTrading,2019-07-18T12:49:16.000Z,"$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia","$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia
1",,1,,,['https://pbs.twimg.com/media/D_wlB9jWkAATh8s?format=png&name=small'],https://twitter.com/StockWebTrading/status/1151836333708652545
446,AIStocksPredictions,@AIStocksPredict,2019-07-18T18:34:43.000Z," Strong Buy (85%) for $CME
 Strong Buy (56%) for $DUK
 Strong Buy (67%) for $V
 Sell (-44%) for $DD
 Strong Buy (63%) for $APC"," Strong Buy (85%) for $CME
 Strong Buy (56%) for $DUK
 Strong Buy (67%) for $V
 Sell (-44%) for $DD
 Strong Buy (63%) for $APC",⬆ ⬆ ⬆ ⬆ ⬆ ⬆ ⬇ ⬆ ⬆,,,,[],https://twitter.com/AIStocksPredict/status/1151923268678574086
447,JusTrading.us,@JustradingU,2019-07-19T13:09:41.000Z,"$V $AMGN $DD $PM are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in our Closing Bell video (7...","$V $AMGN $DD $PM are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in our Closing Bell video (7...
stocktwits.com
JusTrading (@justradingUS) | Stocktwits
$V $AMGN $DD $PM are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range, charts and expected sell returns are given in...",,,,,['https://pbs.twimg.com/card_img/1493786501490135041/tvOVI4FA?format=png&name=240x240'],https://twitter.com/JustradingU/status/1152203858959114241
448,SwingTradeBot,@SwingTradeBot,2019-07-18T14:00:36.000Z,50 DMA Support today: $BLX $NLSN $HPE $CORT $RAVE $FDX $RGNX $CDXS $CFX $XRT $JCP $HTLD $DD $KN $UN $ATI $KEY $LPCN $GWW $MARK ...,"50 DMA Support today: $BLX $NLSN $HPE $CORT $RAVE $FDX $RGNX $CDXS $CFX $XRT $JCP $HTLD $DD $KN $UN $ATI $KEY $LPCN $GWW $MARK ...
swingtradebot.com
50 DMA Support Intraday Alerts
Intraday technical analysis stock signals. This screener / scanner finds intraday stock movers making significant technical moves.",,,,,['https://pbs.twimg.com/card_img/1498910003641864193/GcayR9IP?format=jpg&name=small'],https://twitter.com/SwingTradeBot/status/1151854285061312513
449,SwingingForward,@SwingingForward,2019-07-19T17:21:29.000Z,"The filing did not show how much Amazon Web Services is paying Miller. Many of his other clients, which include $GE General Electric,  $PFE Pfizer, DowDuPont $DD and $FE FirstEnergy, have each paid his firm up to $110,00...","The filing did not show how much Amazon Web Services is paying Miller. Many of his other clients, which include $GE General Electric,  $PFE Pfizer, DowDuPont $DD and $FE FirstEnergy, have each paid his firm up to $110,00...
stocktwits.com
TJ - United Traders (@SwingingForward) | Stocktwits
The filing did not show how much Amazon Web Services is paying Miller. Many of his other clients, which include $GE General Electric, $PFE Pfizer, DowDuPont $DD and $FE FirstEnergy, have each paid...",,,,,['https://pbs.twimg.com/card_img/1495436502494597122/JZ9BLHpq?format=png&name=240x240'],https://twitter.com/SwingingForward/status/1152267226801758208
450,TeckAnalytics.com,@TeckAnalytics,2019-07-19T11:58:04.000Z,"#ALGO Target hit for $IBM
TGT waiting for
$MU 47
$TSLA 258
$WMT 116
$INTC 50
$V 183
$HD 219
$GS 219
$GOLD
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPY $AAPL $DJIA","#ALGO Target hit for $IBM
TGT waiting for
$MU 47
$TSLA 258
$WMT 116
$INTC 50
$V 183
$HD 219
$GS 219
$GOLD
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $INTC $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPY $AAPL $DJIA
2",,,,2,['https://pbs.twimg.com/media/D_1i5xyUwAY1F4K?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1152185836177244160
451,JusTrading.us,@JustradingU,2019-07-19T18:09:25.000Z,"Update Midday: $V $AMGN $DD $PM $AMAT are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range and expected sell returns are given in our Midday v...","Update Midday: $V $AMGN $DD $PM $AMAT are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range and expected sell returns are given in our Midday v...
stocktwits.com
JusTrading (@justradingUS) | Stocktwits
Update Midday: $V $AMGN $DD $PM $AMAT are our stock opportunities for selling short, but with higher risk than our top suggestions. More information about sell price range and expected sell returns...",,,,,['https://pbs.twimg.com/card_img/1501532483971862538/QEwglQHh?format=png&name=240x240'],https://twitter.com/JustradingU/status/1152279288655286272
452,Stock Traders Daily,@marketcycles,2019-07-20T05:39:52.000Z,Du Pont De Nemours & Co $DD Technical Update https://goo.gl/fb/39gzXY Trading Plans Too.,Du Pont De Nemours & Co $DD Technical Update https://goo.gl/fb/39gzXY Trading Plans Too.,,,,,[],https://twitter.com/marketcycles/status/1152453047941046272
453,Stock Market Picks,@StockWebTrading,2019-07-23T12:43:54.000Z,"$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia","$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. https://dowstocktips.com $SPY $DIA #trading #Stockstowatch #trade #Trader #system #strategy #picks #quotes #tips #picks #invest #investing #market #dowjones #djia
5
4",,,5,4,['https://pbs.twimg.com/media/EAKTv44WwAA6Biy?format=png&name=small'],https://twitter.com/StockWebTrading/status/1153646919564087302
454,TeckAnalytics.com,@TeckAnalytics,2019-07-23T16:40:04.000Z,"Target hit for $INTC
TGT waiting for
$MU 49
$ADBE 316
$TSLA 266
$WMT 116
$V 184
$HD 220
$GS 220
$GOLD 1434
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPY $AAPL $SPX #ALGO","Target hit for $INTC
TGT waiting for
$MU 49
$ADBE 316
$TSLA 266
$WMT 116
$V 184
$HD 220
$GS 220
$GOLD 1434
#FF $AXP $BA $CAT $CSCO $CVX $DIS $DD $JNJ $JPM $MCD $MMM $MSFT $NKE $PG $TRV $UNH $UTX $VZ $WBA $XOM $WYNN $XLNX $ACN $FB $NFLX $AMZN $DLTR $EA $BABA $SPY $AAPL $SPX #ALGO
1
2",,,1,2,['https://pbs.twimg.com/media/EALJxi7VUAA842j?format=png&name=small'],https://twitter.com/TeckAnalytics/status/1153706356970381313
455,Tuan Pham,@15minofPham,2019-07-23T16:15:32.000Z,"Morning highest trading range > 80% compared to open (Min $5, Vol > 750K, Opt Vol in any strike > 100): $NRZ $LUV $GE $FAST $BC $CRZO $CTRP $TME $TAP $MAS $CPE $PTEN $DOW $CC $URI $HOG $KHC $BIDU $CCL $Z $GT $USB $CAG $DD $HPE $SHW $DAL $SYF $TRU $AXTA","Morning highest trading range > 80% compared to open (Min $5, Vol > 750K, Opt Vol in any strike > 100): $NRZ $LUV $GE $FAST $BC $CRZO $CTRP $TME $TAP $MAS $CPE $PTEN $DOW $CC $URI $HOG $KHC $BIDU $CCL $Z $GT $USB $CAG $DD $HPE $SHW $DAL $SYF $TRU $AXTA
1",,,1,,['https://pbs.twimg.com/media/EALEMLdUcAAsj53?format=png&name=small'],https://twitter.com/15minofPham/status/1153700179192582145
456,DerivEdg,@derivedg,2019-07-23T12:51:31.000Z,"Weak stocks  watch-list for trading on Jul 23, 2019 $QQQ $SPY $IWM 
@tradealike
 #success #trading #options #stock #investing $DD $TAP $REGN $PXD $EA $RL $BIDU $NTAP $YY $ICPT","Weak stocks  watch-list for trading on Jul 23, 2019 $QQQ $SPY $IWM 
@tradealike
 #success #trading #options #stock #investing $DD $TAP $REGN $PXD $EA $RL $BIDU $NTAP $YY $ICPT",,,,,['https://pbs.twimg.com/media/EAKVgP_XYAY55du?format=jpg&name=small'],https://twitter.com/derivedg/status/1153648837808009216
457,"Mafia Medium,Mafia Signal,Mafia Zero Point",,2019-07-22T19:57:42.000Z,$AMT $CCI $SBAC $SOX $SOXX  $DOW $DD $CTVA $BAYRY $BASFY,"$AMT $CCI $SBAC $SOX $SOXX  $DOW $DD $CTVA $BAYRY $BASFY
Ron Paul
@RonPaul
 · 11 Jul 2019
Voters Don't Want These Wars; Neither Do U.S. Troops...And Yet They Continue?

Watch today's show here: https://youtu.be/uoNwlhwbNak",📡 🦻 🤯 🔮 🧠 🛰,,,,"['https://pbs.twimg.com/profile_images/573517737172934659/bB-v1E-8_mini.jpeg', 'https://pbs.twimg.com/ext_tw_video_thumb/1149368246254129152/pu/img/WnRVqb41vgjXGx-r.jpg']",https://twitter.com/Mafia_Medium/status/1153393702275960833
458,"Trade Alerts, Trade Ideas and Crypto",@AlertTrade,2019-07-23T14:31:39.000Z,TREND REVERSAL UP ALERT: $DD DuPont de Nemours  TradeIdeas via http://AlertTrade.us to FREE Trading Room,"TREND REVERSAL UP ALERT: $DD DuPont de Nemours  TradeIdeas via http://AlertTrade.us to FREE Trading Room
trade-ideas.com
Free live trading from Trade Ideas
Join the free Live Trading Room and interact with the community and the Trade Ideas Team.
1",📈,,1,,['https://pbs.twimg.com/card_img/1501354880182726659/pzTeeTp_?format=jpg&name=240x240'],https://twitter.com/AlertTrade/status/1153674036276105216
459,Stockflare US Page,@StockflareUS,2019-07-23T09:53:59.000Z,"$DD: DuPont de Nemours Inc has lost a star, now a 3 star stock. (https://stockflare.com/stock/DD)","$DD: DuPont de Nemours Inc has lost a star, now a 3 star stock. (https://stockflare.com/stock/DD)",,,,,[],https://twitter.com/StockflareUS/status/1153604162086690816
