,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Dan Cohen,@biosleuth,2017-01-01T19:37:14.000Z,"$AFMD AFM-13 + $MRK PD-1 trial has now expanded recruitment to 8 US sites, all open https://clinicaltrials.gov/ct2/show/NCT02665650…","$AFMD AFM-13 + $MRK PD-1 trial has now expanded recruitment to 8 US sites, all open https://clinicaltrials.gov/ct2/show/NCT02665650…
3
8
10",,3,8,10,['https://pbs.twimg.com/media/C1G_CMsWEAAP3NT?format=jpg&name=small'],https://twitter.com/biosleuth/status/815643063670415361
1,BackToTheFutures,@Back2DaFutures,2017-01-01T03:45:40.000Z,"Instead of reading parroted mantra on $CALA, see our very in depth article @ http://seekingalpha.com/article/4025651-calithera-biosciences-part-2-tnbc-rcc-catalyst-value-drivers… $BMY $AZN $CELG $MRK $AGIO #Biotech","Instead of reading parroted mantra on $CALA, see our very in depth article @ http://seekingalpha.com/article/4025651-calithera-biosciences-part-2-tnbc-rcc-catalyst-value-drivers… $BMY $AZN $CELG $MRK $AGIO #Biotech
1",,,,1,[],https://twitter.com/Back2DaFutures/status/815403592676843520
2,Breaking News,@MarketCurrents,2017-01-03T11:56:30.000Z,Sanofi - Merck vaccine partnership officially over http://seekingalpha.com/news/3233015-sanofi-merck-vaccine-partnership-officially?source=feed_f… #premarket $SNY $MRK,"Sanofi - Merck vaccine partnership officially over http://seekingalpha.com/news/3233015-sanofi-merck-vaccine-partnership-officially?source=feed_f… #premarket $SNY $MRK
seekingalpha.com
Sanofi - Merck vaccine partnership officially over (NASDAQ:SNY)
Sanofi (NASDAQ:SNY) and Merck (NYSE:MRK) have confirmed the end of their vaccine joint venture effective January 1.",,,,,['https://pbs.twimg.com/card_img/1495187926770196488/XbSaCIFV?format=png&name=240x240'],https://twitter.com/MarketCurrents/status/816251890933473281
3,Breaking News,@MarketCurrents,2017-01-03T18:56:39.000Z,"After tough year, 9 questions for Gilead http://seekingalpha.com/news/3233187-tough-year-9-questions-gilead?source=feed_f… $GILD $ESRX $ABBV $MRK","After tough year, 9 questions for Gilead http://seekingalpha.com/news/3233187-tough-year-9-questions-gilead?source=feed_f… $GILD $ESRX $ABBV $MRK
1",,,,1,[],https://twitter.com/MarketCurrents/status/816357624400621568
4,Einstein,@einstein171717,2017-01-03T18:53:51.000Z,$MRK bouncing nicely off the lower kelt band. This goes to $62 tomorrow if not eod,"$MRK bouncing nicely off the lower kelt band. This goes to $62 tomorrow if not eod
1",,,,1,['https://pbs.twimg.com/media/C1RIST2XUAA12ZX?format=jpg&name=small'],https://twitter.com/einstein171717/status/816356918453211136
5,Drugdoctor1,@Drugdoctor2014,2017-01-02T21:59:25.000Z,$ICNB - it's true! was up 3700% in December 2016! TURNAROUND STORY $PG $MRK $MYL $VRX $VRTX $BIIB $BMY $JNJ $CELG $AKRX $REGN $JNJ $PFE $GSK,"$ICNB - it's true! was up 3700% in December 2016! TURNAROUND STORY $PG $MRK $MYL $VRX $VRTX $BIIB $BMY $JNJ $CELG $AKRX $REGN $JNJ $PFE $GSK
1",,,,1,"['https://pbs.twimg.com/media/C1Mo9WgWIAUWK2G?format=jpg&name=small', 'https://pbs.twimg.com/media/C1Mo9WeXEAEh_h4?format=jpg&name=360x360']",https://twitter.com/Drugdoctor2014/status/816041229205041153
6,George Marcovits,@GemsBot,2017-01-02T20:37:10.000Z,Commented on StockTwits: 4 of 5 $MRK $MSFT $NKE $PFE $PG $TRV light colored a... http://stocktwits.com/GemsBot/message/70657323#70657348…,Commented on StockTwits: 4 of 5 $MRK $MSFT $NKE $PFE $PG $TRV light colored a... http://stocktwits.com/GemsBot/message/70657323#70657348…,,,,,['https://pbs.twimg.com/media/C1MWWNLXUAAgKeP?format=jpg&name=small'],https://twitter.com/GemsBot/status/816020530813923328
7,Merck,@Merck,2017-01-03T12:53:54.000Z,Join us for our fourth-quarter & full-year 2016 sales and earnings conference call on Feb. 2nd at 8 a.m. ET:  http://bit.ly/2hLmaTA $MRK,"Join us for our fourth-quarter & full-year 2016 sales and earnings conference call on Feb. 2nd at 8 a.m. ET:  http://bit.ly/2hLmaTA $MRK
5
9",,,5,9,[],https://twitter.com/Merck/status/816266333906210816
8,intowin2017,@intowin2017,2017-01-02T18:52:38.000Z,"MRK News
 http://dlvr.it/N1S5MD

$MRK $SHLD $COTY #share","MRK News
 http://dlvr.it/N1S5MD

$MRK $SHLD $COTY #share",,,,,[],https://twitter.com/intowin2017/status/815994225363800064
9,Helen Ong,@Lin_ling_88,2017-01-02T06:56:01.000Z,"Use of oncolytic viruses, such as T-VEC, can provide one avenue for augmenting activity of checkpoint blockade $BMY $MRK","Use of oncolytic viruses, such as T-VEC, can provide one avenue for augmenting activity of checkpoint blockade $BMY $MRK
OncLive.com
@OncLive
 · 2 Jan 2017
No. 10: Wolchok Discusses T-VEC, Other Immunotherapy Developments in Melanoma http://ht.ly/eGRN307zqLo
2",,,,2,['https://pbs.twimg.com/profile_images/1207309207004950533/hnCTQqRs_mini.jpg'],https://twitter.com/Lin_ling_88/status/815813883441147908
