,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Seeking Alpha,@SeekingAlpha,2017-01-03T17:34:13.000Z,Nick's Picks: Beating The S&P 500 Soundly In 2016 http://seekingalpha.com/article/4033993-nicks-picks-beating-s-and-p-500-soundly-2016?source=feed_f… $AAPL #APPLE $BA $BRK.B $CSCO $CSX $DIS $EXPE $GERN $GILD $GOOGL,"Nick's Picks: Beating The S&P 500 Soundly In 2016 http://seekingalpha.com/article/4033993-nicks-picks-beating-s-and-p-500-soundly-2016?source=feed_f… $AAPL #APPLE $BA $BRK.B $CSCO $CSX $DIS $EXPE $GERN $GILD $GOOGL
1",,,1,,[],https://twitter.com/SeekingAlpha/status/816336880308338688
1,ggt,@ggtcolombia,2017-01-03T14:09:48.000Z,Nvidia: Take The Money And Run (Yesterday) http://seekingalpha.com/article/4033548-nvidia-take-money-run-yesterday?source=tweet… $AMD $CSCO $INTC $ORCL $NVDA,"Nvidia: Take The Money And Run (Yesterday) http://seekingalpha.com/article/4033548-nvidia-take-money-run-yesterday?source=tweet… $AMD $CSCO $INTC $ORCL $NVDA
seekingalpha.com
Nvidia: Take The Money And Run (Yesterday) (NASDAQ:NVDA)
Nvidia is the most expensive stock in the hardware space that I have seen in a long time. And while it's a great company, history shows us that great companies don't always make you money.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1501276274911813637/nUqpaeJm?format=png&name=240x240'],https://twitter.com/ggtcolombia/status/816285434569433089
2,Seeking Alpha,@SeekingAlpha,2017-01-02T11:07:56.000Z,"End Of Year Review Of The A-Team, H-Team And O-Team http://seekingalpha.com/article/4033751-end-year-review-team-h-team-o-team?source=feed_f… $AAL $AAPL $ACC $AMT $ARCC $ARI $AXP $BA $CAT $CSCO $CVX $DCT","End Of Year Review Of The A-Team, H-Team And O-Team http://seekingalpha.com/article/4033751-end-year-review-team-h-team-o-team?source=feed_f… $AAL $AAPL $ACC $AMT $ARCC $ARI $AXP $BA $CAT $CSCO $CVX $DCT
1",,,1,,[],https://twitter.com/SeekingAlpha/status/815877280023003136
3,George Marcovits,@GemsBot,2017-01-02T20:35:17.000Z,1 of 5 Daily charts of the DJIA Components $AAPL $AXP $BA $CAT $CSCO $CVX with the SSI indicator …,"1 of 5 Daily charts of the DJIA Components $AAPL $AXP $BA $CAT $CSCO $CVX with the SSI indicator …
2
2",,,2,2,['https://pbs.twimg.com/media/C1MV6qPXUAAxz3T?format=jpg&name=small'],https://twitter.com/GemsBot/status/816020058912722946
4,"Raymond-Nature, Animals & Trade Markets",@raymond10mm,2017-01-02T16:46:29.000Z,$GOOGL $AAPL $AMZN $PFE $CVX $XOM $HCA $SO $KO $JPM $WFC $FB $CSCO $HD $DIS $PEP $STZ $STT $PCG $BRK $MO $es_f $cl_f $spx $djia #stock to go,"$GOOGL $AAPL $AMZN $PFE $CVX $XOM $HCA $SO $KO $JPM $WFC $FB $CSCO $HD $DIS $PEP $STZ $STT $PCG $BRK $MO $es_f $cl_f $spx $djia #stock to go
2",📈 📉,,,2,['https://pbs.twimg.com/media/C1LhiTmXEAAaUhP?format=jpg&name=small'],https://twitter.com/raymond10mm/status/815962477506822145
5,Seeking Alpha,@SeekingAlpha,2017-01-02T14:45:05.000Z,2016 Portfolio Review Part 2: Dividend Growth http://seekingalpha.com/article/4033773-2016-portfolio-review-part-2-dividend-growth?source=feed_f… $ABBV $AFL $BA $CMI $COP $CSCO $CVS $CVX $DIS $GE $GILD $GIS $HON,"2016 Portfolio Review Part 2: Dividend Growth http://seekingalpha.com/article/4033773-2016-portfolio-review-part-2-dividend-growth?source=feed_f… $ABBV $AFL $BA $CMI $COP $CSCO $CVS $CVX $DIS $GE $GILD $GIS $HON
seekingalpha.com
2016 Portfolio Review Part 2: Dividend Growth
Dividend growth was up 25% year-over-year. We received 136 dividend payments in 2016.
1",,,1,,['https://pbs.twimg.com/card_img/1494733840761245699/ntVQbPBr?format=png&name=240x240'],https://twitter.com/SeekingAlpha/status/815931928247287808
6,DividendValueBuilder,@KenFaulkenberry,2017-01-01T16:23:48.000Z,"$CSCO Updated Cisco #Dividend Stock #Analysis => http://dividendvaluebuilder.com/cisco-dividend-stock-analysis-csco/… via 
@KenFaulkenberry
 #growth #technology #yield #DVB #AAAMP","$CSCO Updated Cisco #Dividend Stock #Analysis => http://dividendvaluebuilder.com/cisco-dividend-stock-analysis-csco/… via 
@KenFaulkenberry
 #growth #technology #yield #DVB #AAAMP
1",,,1,,['https://pbs.twimg.com/media/C1GSwIXUkAA7oDF?format=jpg&name=small'],https://twitter.com/KenFaulkenberry/status/815594381222772736
7,SpeculatingStocks: Public Companies Raise Funds!,@specstockscom,2017-01-03T02:03:19.000Z,"Get your say in on $CSCO at SpeculatingStocks, the discovery engine. http://speculatingstocks.com/pulse/stock/CSCO… #stocks http://dlvr.it/N1YKs8","Get your say in on $CSCO at SpeculatingStocks, the discovery engine. http://speculatingstocks.com/pulse/stock/CSCO… #stocks http://dlvr.it/N1YKs8",,,,,['https://pbs.twimg.com/media/C1Ng_raVIAAnBld?format=jpg&name=small'],https://twitter.com/specstockscom/status/816102608960036865
8,InvestorPlace,@InvestorPlace,2017-01-03T17:35:24.000Z,"Why Hewlett Packard Enterprise Co Stock (HPE) is Worth Holding
$HPQ $HPE $CSCO http://bit.ly/2hOvNEn","Why Hewlett Packard Enterprise Co Stock (HPE) is Worth Holding
$HPQ $HPE $CSCO http://bit.ly/2hOvNEn
1",,,,1,['https://pbs.twimg.com/media/C1Q2VlcUkAAY4o3?format=jpg&name=small'],https://twitter.com/InvestorPlace/status/816337179148427265
9,Invictus,@TBPInvictus,2017-01-03T20:40:45.000Z,"Who let the Dogs out (2017):
$BA $CAT $CSCO $CVX $IBM $KO $MRK $PFE $VZ $XOM","Who let the Dogs out (2017):
$BA $CAT $CSCO $CVX $IBM $KO $MRK $PFE $VZ $XOM
1",,,1,,[],https://twitter.com/TBPInvictus/status/816383822153420804
10,stockmarketbullbears,@stockmarketbul1,2017-01-03T22:09:05.000Z,"NBIX Ex-Div Date
 http://dlvr.it/N1vfmR

$NBIX $MORN $CSCO #investing","NBIX Ex-Div Date
 http://dlvr.it/N1vfmR

$NBIX $MORN $CSCO #investing",,,,,[],https://twitter.com/stockmarketbul1/status/816406050546929664
11,BIP Media,@askBIPster,2017-01-03T20:35:13.000Z,"themotleyfool What Does 2017 Hold for the Internet of Things? #stocks $GOOGL, $CSCO, $AMZN, $FB, $SYMC, $GOOG","themotleyfool What Does 2017 Hold for the Internet of Things? #stocks $GOOGL, $CSCO, $AMZN, $FB, $SYMC, $GOOG
fool.com
What Does 2017 Hold for the Internet of Things? @themotleyfool #stocks $GOOGL $CSCO $AMZN $FB $GOOG...
The IoT market is rapidly growing, but security, privacy, and conflicting ecosystems will remain top concerns next year.",,,,,[],https://twitter.com/askBIPster/status/816382429405409280
