,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Charlie Bilello,@charliebilello,2019-01-03T22:19:17.000Z,Apple is now the 4th largest company in the US. Last time it was out of the top 3 was 2009. $AAPL,"Apple is now the 4th largest company in the US. Last time it was out of the top 3 was 2009. $AAPL
12
110
222",,12,110,222,['https://pbs.twimg.com/media/DwBPhECXcAAOd32?format=jpg&name=900x900'],https://twitter.com/charliebilello/status/1080951758589972486
1,Nicola Duke,@NicTrades,2019-01-03T19:20:07.000Z,$AAPL at 144 is an interesing level,"$AAPL at 144 is an interesing level
7
11
43",,7,11,43,['https://pbs.twimg.com/media/DwAm4q8XQAAUyx-?format=jpg&name=small'],https://twitter.com/NicTrades/status/1080906673626189825
2,"Brian Shannon, CMT",@alphatrends,2019-01-03T22:11:09.000Z,Here are 2 longer term $AAPL charts to consider,"Here are 2 longer term $AAPL charts to consider
10
42
148",,10,42,148,"['https://pbs.twimg.com/media/DwBOA1_VAAE1jgH?format=jpg&name=small', 'https://pbs.twimg.com/media/DwBOBv2U8AIKaMM?format=jpg&name=small']",https://twitter.com/alphatrends/status/1080949713975664640
3,Charlie Bilello,@charliebilello,2019-01-03T22:09:26.000Z,"Apple's market cap ended the day below Microsoft, Google, and Amazon. First time we've seen that. $AAPL","Apple's market cap ended the day below Microsoft, Google, and Amazon. First time we've seen that. $AAPL
10
71
131",,10,71,131,['https://pbs.twimg.com/media/DwBM1GFX0AETjvg?format=jpg&name=small'],https://twitter.com/charliebilello/status/1080949280008036352
4,"Brian Shannon, CMT",@alphatrends,2019-01-03T19:58:45.000Z,"nice $AAPL sale by Tim Cook, saved about $41MM by not holding","nice $AAPL sale by Tim Cook, saved about $41MM by not holding
7
35
96",,7,35,96,['https://pbs.twimg.com/media/DwAvuT_VYAAv1RV?format=jpg&name=small'],https://twitter.com/alphatrends/status/1080916396182142976
5,Dan Nathan,@RiskReversal,2019-01-03T20:31:46.000Z,"With $AAPL trading at its lowest level since Q2'17, they're underwater on $100 billion of stock buybacks. Throw in $25 billion in divs paid and I wonder if investors might've preferred acquisitions of $NFLX, $SPOT & $PYPL given focus on expanding services as iPhone goes ex-growth","With $AAPL trading at its lowest level since Q2'17, they're underwater on $100 billion of stock buybacks. Throw in $25 billion in divs paid and I wonder if investors might've preferred acquisitions of $NFLX, $SPOT & $PYPL given focus on expanding services as iPhone goes ex-growth
29
17
149",,29,17,149,"['https://pbs.twimg.com/media/DwAzi8XWwAAdZxB?format=jpg&name=small', 'https://pbs.twimg.com/media/DwAzj2dX4AEl__n?format=jpg&name=small']",https://twitter.com/RiskReversal/status/1080924701340430336
6,Tony Battista,@Tony_BATtista,2019-01-03T23:17:54.000Z,"#PISTA says: $AAPL #BirdBox #BirdBoxChallenge  ⁦
@tastytrade
⁩ Stole this picture from the internet","#PISTA says: $AAPL #BirdBox #BirdBoxChallenge  ⁦
@tastytrade
⁩ Stole this picture from the internet
3
20",,,3,20,['https://pbs.twimg.com/media/DwBdT09VYAAP-KQ?format=jpg&name=small'],https://twitter.com/Tony_BATtista/status/1080966513035804672
7,Christian Fromhertz,@cfromhertz,2019-01-03T17:03:10.000Z,*APPLE SAYS APP STORE CUSTOMERS SPENT $1.22B DURING 2018 HOLIDAY $AAPL,"*APPLE SAYS APP STORE CUSTOMERS SPENT $1.22B DURING 2018 HOLIDAY $AAPL
2
7
17",,2,7,17,[],https://twitter.com/cfromhertz/status/1080872207528747009
8,Pitts,@pitts_man,2019-01-03T18:18:51.000Z,"I've been long $AAPL since 2011 so I've gotten used to these peak-to-trough moves. In 2013 it was Samsung and in 2016 it was ""iPhone saturation"". Always a lot of noise during those periods (everyone's personal gripes get projected on what ails them)","I've been long $AAPL since 2011 so I've gotten used to these peak-to-trough moves. In 2013 it was Samsung and in 2016 it was ""iPhone saturation"". Always a lot of noise during those periods (everyone's personal gripes get projected on what ails them)
1
10
44",,1,10,44,[],https://twitter.com/pitts_man/status/1080891253271736325
9,Bespoke,@bespokeinvest,2019-01-03T21:11:07.000Z,"Apple $AAPL is now JUST the 4th largest company in the US behind $MSFT, $AMZN, and $GOOGL.  After topping the trillion $ level in late 2018, the company is now valued at roughly $675 billion.","Apple $AAPL is now JUST the 4th largest company in the US behind $MSFT, $AMZN, and $GOOGL.  After topping the trillion $ level in late 2018, the company is now valued at roughly $675 billion.
5
11
33",,5,11,33,[],https://twitter.com/bespokeinvest/status/1080934607653167104
10,BullishBearz,@BullishBearz,2019-01-03T21:59:49.000Z,Everyone bashing $aapl from there Apple phone with there air pods in and watching $nflx from there iPad,"Everyone bashing $aapl from there Apple phone with there air pods in and watching $nflx from there iPad
8
6
68",,8,6,68,[],https://twitter.com/BullishBearz/status/1080946860376973312
11,Mystery Trader,@MysteryTrader99,2019-01-03T19:14:07.000Z,"$AAPL Daily: New #AAPL Chart

Wow... ugly chart.  13MA rejection, massive gap down below green TL to accelerating Lower BB. MACD recrossing bearish & Stoichs attempting to do a rare triple dip. The #Dow curse is kicking in finally for Apple  (mature company) 

#APPLE #Tech","$AAPL Daily: New #AAPL Chart

Wow... ugly chart.  13MA rejection, massive gap down below green TL to accelerating Lower BB. MACD recrossing bearish & Stoichs attempting to do a rare triple dip. The #Dow curse is kicking in finally for Apple  (mature company) 

#APPLE #Tech
1
8
29",🙈 😨,1,8,29,['https://pbs.twimg.com/media/DwAlgu8UwAArs65?format=jpg&name=small'],https://twitter.com/MysteryTrader99/status/1080905161415872515
12,Kirk Burgess,@kirkburgess,2019-01-03T23:38:28.000Z,"Have to laugh at the amount of stupid being said about Apple on twitter over last day.

Quarterly Earnings will be ~$20 Billion in net income, Which will make it either the 1st or 2nd most profitable quarter in US corporate history (alongside Apple’s December 2017 quarter)

$AAPL","Have to laugh at the amount of stupid being said about Apple on twitter over last day.

Quarterly Earnings will be ~$20 Billion in net income, Which will make it either the 1st or 2nd most profitable quarter in US corporate history (alongside Apple’s December 2017 quarter)

$AAPL
2
4
15",,2,4,15,[],https://twitter.com/kirkburgess/status/1080971686365679616
13,Michael Antonelli,@BullandBaird,2019-01-03T18:34:46.000Z,"Hey how many people nailed $AAPL on the short side?

Basically no one","Hey how many people nailed $AAPL on the short side?

Basically no one
2
3
6",,2,3,6,['https://pbs.twimg.com/media/DwAcgaBWkAAumAg?format=jpg&name=small'],https://twitter.com/BullandBaird/status/1080895258286845952
14,Reuters Business,@ReutersBiz,2019-01-03T20:14:49.000Z,UPDATE: $AAPL shares down 10 percent near session low,"UPDATE: $AAPL shares down 10 percent near session low
2
7
10",,2,7,10,['https://pbs.twimg.com/media/DwAzaRRWwAE7S2p?format=jpg&name=small'],https://twitter.com/ReutersBiz/status/1080920438815899648
15,Beastlorion,@Beastlyorion,2019-01-03T20:13:20.000Z,I wonder what happened to the 350 billion dollars that evaporated in the last 3 months while $AAPL has been crashing. ,"I wonder what happened to the 350 billion dollars that evaporated in the last 3 months while $AAPL has been crashing. 
12
3
40",🔺 👻 🤔,12,3,40,[],https://twitter.com/Beastlyorion/status/1080920062486142978
16,Sheldon Cooper,@stocktrader300,2019-01-03T20:12:16.000Z,My take on $AAPL. People are def willing to spend $1000 on an iPhone Bc they did for almost 9 months of 2018. The IPhone X was their best selling phone for 18. This issue imo was the new phone that came out offered no urgency to upgrade. Last Sept was the first time i didn’t UG.,"My take on $AAPL. People are def willing to spend $1000 on an iPhone Bc they did for almost 9 months of 2018. The IPhone X was their best selling phone for 18. This issue imo was the new phone that came out offered no urgency to upgrade. Last Sept was the first time i didn’t UG.
5
2
23",,5,2,23,[],https://twitter.com/stocktrader300/status/1080919796559106048
