,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,"John Sinclair, Ph.D.",@TradeWithDrJohn,2019-01-03T03:59:12.000Z,"#bh50k
2019 $500 to $50,000 challenge!
Watching:
$MCD, $COST, $SBUX, $NKE
Open Trades: n/a
Account Value: $500","#bh50k
2019 $500 to $50,000 challenge!
Watching:
$MCD, $COST, $SBUX, $NKE
Open Trades: n/a
Account Value: $500
2
3
30",,2,3,30,[],https://twitter.com/TradeWithDrJohn/status/1080674916368900096
1,StockMarketScoop,@StockScoops,2019-01-03T01:46:40.000Z,McDonald&#39;s Corporation: The Best Of Both Dividends And Earnings https://seekingalpha.com/article/4146220-mcdonalds-corporation-best-dividends-earnings… $MCD #stocks #stockmarket,"McDonald&#39;s Corporation: The Best Of Both Dividends And Earnings https://seekingalpha.com/article/4146220-mcdonalds-corporation-best-dividends-earnings… $MCD #stocks #stockmarket
seekingalpha.com
McDonald's Corporation: The Best Of Both Dividends And Earnings (NYSE:MCD)
McDonalds Corporation (MCD) has continued to show growth in both dividends and earnings, despite recent price pressure. A fall to $134 would mean a 3% dividend yield at the current payout.",,,,,[],https://twitter.com/StockScoops/status/1080641561980030976
2,StockMarketScoop,@StockScoops,2019-01-03T10:58:53.000Z,Burger chains to increase presence in Japan https://seekingalpha.com/news/3330647-burger-chains-increase-presence-japan… $MCD #stocks #stockmarket,Burger chains to increase presence in Japan https://seekingalpha.com/news/3330647-burger-chains-increase-presence-japan… $MCD #stocks #stockmarket,,,,,[],https://twitter.com/StockScoops/status/1080780530545844225
3,Joel Wissing,@MoneyMakerEdge,2019-01-03T17:19:38.000Z,"$MCD conflicting signals as we are in second step of a Head and Shoulders pattern, with a bear flag.  Yet, Showing relative strength as market moved lower and price held. #Stockstowatch #daytrading","$MCD conflicting signals as we are in second step of a Head and Shoulders pattern, with a bear flag.  Yet, Showing relative strength as market moved lower and price held. #Stockstowatch #daytrading
2
2",,,2,2,['https://pbs.twimg.com/media/DwALIrcVsAA4p-L?format=jpg&name=small'],https://twitter.com/MoneyMakerEdge/status/1080876353140928512
4,TeslaReloaded,@Tesla_Reloaded,2019-01-02T12:54:57.000Z,$KO Chances are Coca-Cola + Mc Donald’s combo will have the Olympic boost $MCD #OlympicEffect #Tokyo2020,"$KO Chances are Coca-Cola + Mc Donald’s combo will have the Olympic boost $MCD #OlympicEffect #Tokyo2020
1
2",,,1,2,['https://pbs.twimg.com/media/Dv6FI6sWsAEOtSS?format=jpg&name=small'],https://twitter.com/Tesla_Reloaded/status/1080447353356730374
5,Jon Andersen,@AndersenBands,2019-01-03T06:27:30.000Z,"Top 5 LT momentum stocks of the Dow 30: $MRK $PG $PFE $MCD $VZ 
Bottom 5: $IBM $XOM $AAPL $UTX $GS  
https://bit.ly/2VkLF3b $DJIA $DIA","Top 5 LT momentum stocks of the Dow 30: $MRK $PG $PFE $MCD $VZ 
Bottom 5: $IBM $XOM $AAPL $UTX $GS  
https://bit.ly/2VkLF3b $DJIA $DIA",,,,,['https://pbs.twimg.com/media/Dv92DVBW0AA-gDC?format=jpg&name=small'],https://twitter.com/AndersenBands/status/1080712237155868672
6,"Debra Stotler. CMT, CFPtm",@Debra_Stotler,2019-01-02T20:34:26.000Z,$MCD didn't join the party and drop until Dec.,$MCD didn't join the party and drop until Dec.,,,,,['https://pbs.twimg.com/media/Dv7uTOqWsAIumco?format=jpg&name=small'],https://twitter.com/Debra_Stotler/status/1080562985121337344
7,Jon Andersen,@AndersenBands,2019-01-03T06:17:12.000Z,"Top 5 LT prime yielding dividend Aristocrats momentum: $PG $CLX $KMB $MCD $ABBV 
Bottom 5: $NUE $EMR $PNR $CAH $DOV  
https://bit.ly/2Ar88ma","Top 5 LT prime yielding dividend Aristocrats momentum: $PG $CLX $KMB $MCD $ABBV 
Bottom 5: $NUE $EMR $PNR $CAH $DOV  
https://bit.ly/2Ar88ma",,,,,['https://pbs.twimg.com/media/Dv9zsg9X4AAIJPU?format=jpg&name=small'],https://twitter.com/AndersenBands/status/1080709645965111296
8,tony,@TiamTony,2019-01-02T15:26:47.000Z,"watch this $mcd 
@AOTtrades
 152.00 possible head and shoulders possibly","watch this $mcd 
@AOTtrades
 152.00 possible head and shoulders possibly
1
2",,1,,2,['https://pbs.twimg.com/media/Dv6nknwUYAA9Abj?format=jpg&name=small'],https://twitter.com/TiamTony/status/1080485563361198081
9,Antipodal,@Antipodal18,2019-01-02T12:28:59.000Z,$SPY $NQ_F $FTSE $DAX $QQQ $AAPL $TLT $ZB_F $CL_F $AMZN $FB $GOOG $NVDA $JPM $GS $NVDA $MU $AVGO $ES_F $FXI $SPX $DIA $DJIA $RUT $IWM $HD $MCD,"$SPY $NQ_F $FTSE $DAX $QQQ $AAPL $TLT $ZB_F $CL_F $AMZN $FB $GOOG $NVDA $JPM $GS $NVDA $MU $AVGO $ES_F $FXI $SPX $DIA $DJIA $RUT $IWM $HD $MCD
IHS Markit PMI™
@IHSMarkitPMI
 · 2 Jan 2019
#UK Manufacturing #PMI at 6-month high of 54.2 in December, driven by stronger inflows of new business and solid increase in stocks of purchases. Movements in both mainly reflected #Brexit preparations by manufacturers and their clients http://ihsmark.it/Lrgi50k55Hn",,,,,"['https://pbs.twimg.com/profile_images/1498422357941182466/eGpcxQQB_mini.png', 'https://pbs.twimg.com/media/Dv52aIoXQAAH79r?format=jpg&name=small']",https://twitter.com/Antipodal18/status/1080440818496929793
