,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Johns Charts,@johnscharts,2018-01-03T22:28:33.000Z,$BA tight price action riding 8 EMA is worth watching,"$BA tight price action riding 8 EMA is worth watching
4
10
39",,4,10,39,['https://pbs.twimg.com/media/DSpluBpWkAAJJwS?format=jpg&name=small'],https://twitter.com/johnscharts/status/948682520937271296
1,Yahoo Finance,@YahooFinance,2018-01-02T14:45:43.000Z,"#Stocks to Watch Today: $BP, $BA, $DIS, Playboy http://yhoo.it/2CBC9zv","#Stocks to Watch Today: $BP, $BA, $DIS, Playboy http://yhoo.it/2CBC9zv
1
4",,1,4,,['https://pbs.twimg.com/media/DSix_d4W4AEsJbI?format=jpg&name=small'],https://twitter.com/YahooFinance/status/948203657996197890
2,HULKSTRADAMUS,@HulkCapital,2018-01-03T22:34:12.000Z,$BA HAS THAT LOOK,"$BA HAS THAT LOOK
Johns Charts
@johnscharts
 · 4 Jan 2018
$BA tight price action riding 8 EMA is worth watching
Show this thread
3
17",🔮 👀,,3,17,"['https://pbs.twimg.com/profile_images/1315636282802999296/T_V_fml3_mini.jpg', 'https://pbs.twimg.com/media/DSpluBpWkAAJJwS?format=jpg&name=small']",https://twitter.com/HulkCapital/status/948683941866811392
3,Maria Chaudhry,@mchaudhry82,2018-01-03T04:20:26.000Z,Wednesday’s Watch1: $AAPL $AMZN $BABA $FB $GOOGL $BTC.X $ETH.X $AMD $AVGO $BA $CAT $FCX $CVX $AA $ABBV $ALXN $ADA.X,"Wednesday’s Watch1: $AAPL $AMZN $BABA $FB $GOOGL $BTC.X $ETH.X $AMD $AVGO $BA $CAT $FCX $CVX $AA $ABBV $ALXN $ADA.X
1
4
8",,1,4,8,['https://pbs.twimg.com/media/DSlsrR0V4AUzuUF?format=jpg&name=900x900'],https://twitter.com/mchaudhry82/status/948408689433759744
4,Seeking Alpha,@SeekingAlpha,2018-01-03T12:41:11.000Z,$FB $AMZN $NFLX $GOOG $GOOGL $AAPL $ADBE $CRM $VMW $SLB $UPS $FDX $ALGN $MON $BA $CAT $V $WMT $KMX $AN $CVNA $MMP,"$FB $AMZN $NFLX $GOOG $GOOGL $AAPL $ADBE $CRM $VMW $SLB $UPS $FDX $ALGN $MON $BA $CAT $V $WMT $KMX $AN $CVNA $MMP
seekingalpha.com
Market Is In Beast Mode - Cramer's Mad Money (1/2/18)
Charts show 2018 will be good for stocks. Top 5 winners of the Dow.
1",,,,1,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/SeekingAlpha/status/948534705174986753
5,Jeff Schwartz,@SchwartzNow,2018-01-03T15:10:00.000Z,"- ""Nonstop flights between Tel Aviv and San Francisco (to start) in the 4Q, as it continues to expand into North America
- ""Will fly the route three times a week using new Boeing 787 Dreamliner aircraft""
#SiliconValley #Tech #Israel $BA #SF #Travel #Business","- ""Nonstop flights between Tel Aviv and San Francisco (to start) in the 4Q, as it continues to expand into North America
- ""Will fly the route three times a week using new Boeing 787 Dreamliner aircraft""
#SiliconValley #Tech #Israel $BA #SF #Travel #Business
Reuters Business
@ReutersBiz
 · 3 Jan 2018
Israel's El Al Airlines to start flights to Silicon Valley http://reut.rs/2CILOo0
3
2",,,3,2,['https://pbs.twimg.com/profile_images/877263475034042368/xbU9vTKw_mini.jpg'],https://twitter.com/SchwartzNow/status/948572157130543105
6,Nelson Alves,@NAlves_EJ,2018-01-03T14:24:30.000Z,"SpaceX is saving a ton of money by re-using Falcon 9 rockets 

https://engadget.com/2017/04/06/spacex-is-saving-a-ton-of-money-by-re-using-falcon-9-rockets/… via 
@engadget
#Tech $BA $TSLA #SpaceX","SpaceX is saving a ton of money by re-using Falcon 9 rockets 

https://engadget.com/2017/04/06/spacex-is-saving-a-ton-of-money-by-re-using-falcon-9-rockets/… via 
@engadget
#Tech $BA $TSLA #SpaceX
engadget.com
SpaceX is saving a ton of money by re-using Falcon 9 rockets | Engadget
SpaceX is deep into the development of reusable rockets to slash launch costs for future missions, so one has to wonder how much its historic SES-10 mission saved.
1",,,,1,[],https://twitter.com/NAlves_EJ/status/948560704914718720
7,Trader Dave,@DNev47,2018-01-03T13:35:42.000Z,$AAPL $AGN $BA $BTI $BUD $CAT $CELG $EPD $FDX $GE $GILD $HCP $JNJ $MO $NE $NSU $O $QCOM $RCS $XOM $JPM $WFC,"$AAPL $AGN $BA $BTI $BUD $CAT $CELG $EPD $FDX $GE $GILD $HCP $JNJ $MO $NE $NSU $O $QCOM $RCS $XOM $JPM $WFC
seekingalpha.com
Half Million Dollar Income Portfolio - A New Year With The Same Ideals
The Half Income Dollar Income Portfolio has experienced dividend growth recently as the portfolio had invested in General Electric instead of Apple.",,,,,[],https://twitter.com/DNev47/status/948548424714072064
8,OLEG EFF,@OLEGEFF,2018-01-01T08:56:05.000Z,$ADBE $ALK $AMT $AMZN $ANET $BA $BG $CALM $CELG $CF $CNI $COST $CVGW $CXO $DANOY $DPSGY $DSKE $DWDP $DXCM $FDP $HD,"$ADBE $ALK $AMT $AMZN $ANET $BA $BG $CALM $CELG $CF $CNI $COST $CVGW $CXO $DANOY $DPSGY $DSKE $DWDP $DXCM $FDP $HD
seekingalpha.com
Lean Long-Term Growth Portfolio - Year-End 2017 Update
For 2017, the LLGP finished with a 21.5 percent return, beating the SPY, and finishing in the 60th percentile against its over 1,700 mutual funds benchmark.
1",,,,1,[],https://twitter.com/OLEGEFF/status/947753282428133377
9,Breaking News,@MarketCurrents,2018-01-03T20:06:40.000Z,Bloomberg: Boeing seeking control of Embraer with defense safeguards https://seekingalpha.com/news/3321013-bloomberg-boeing-seeking-control-embraer-defense-safeguards?source=feed_f… $ERJ $BA,"Bloomberg: Boeing seeking control of Embraer with defense safeguards https://seekingalpha.com/news/3321013-bloomberg-boeing-seeking-control-embraer-defense-safeguards?source=feed_f… $ERJ $BA
seekingalpha.com
Bloomberg: Boeing seeking control of Embraer with defense safeguards (NYSE:ERJ)
Embraer (ERJ +3.5%) pushes ahead to 52-week highs as Bloomberg reports Boeing (BA -0.1%) may seek control of the Brazilian company as part of a deal that would include safeguards for the...",,,,,['https://pbs.twimg.com/card_img/1472356461015711749/Nh_25zhC?format=png&name=240x240'],https://twitter.com/MarketCurrents/status/948646813677928448
10,Yahoo Finance,@YahooFinance,2018-01-02T15:49:40.000Z,"WATCH: #Stocks we're watching today - $BP, $BA, $DIS, Playboy 
@alexistvnews
 http://yhoo.it/2CBC9zv","WATCH: #Stocks we're watching today - $BP, $BA, $DIS, Playboy 
@alexistvnews
 http://yhoo.it/2CBC9zv
2
2
1",,2,2,1,['https://pbs.twimg.com/media/DSjA1R6VwAA5Hsk.jpg'],https://twitter.com/YahooFinance/status/948219750005346305
11,Dufief Mill,@Dufief_Mill,2018-01-01T16:24:16.000Z,$BA I think,"$BA I think
Trevor Scott
@TidefallCapital
 · 1 Jan 2018
The best performing S&P 500 industrial stock of 2017?
Show this thread
1",,,,1,['https://pbs.twimg.com/profile_images/1469771503763968007/nYKCkmr4_mini.jpg'],https://twitter.com/Dufief_Mill/status/947866070861393922
12,Gregory Krupinski,@G_krupins,2018-01-01T23:45:57.000Z,$BA $CAT $KO $MCD  in case you missed.  Some crazy stuff here w these blue chips,"$BA $CAT $KO $MCD  in case you missed.  Some crazy stuff here w these blue chips
stocktwits.com
Greg Krupinski (@G_krupins) | Stocktwits
$BA $CAT $KO $MCD in case you missed. Some crazy stuff here w these blue chips
1
4",,,1,4,['https://pbs.twimg.com/card_img/1501529882030788611/2XKvVlPA?format=png&name=240x240'],https://twitter.com/G_krupins/status/947977224719945730
13,Breaking News,@MarketCurrents,2018-01-02T22:19:09.000Z,"Southwest Airlines giving bonuses, charity due to tax reform https://seekingalpha.com/news/3320776-southwest-airlines-giving-bonuses-charity-due-tax-reform?source=feed_f… $LUV $BA","Southwest Airlines giving bonuses, charity due to tax reform https://seekingalpha.com/news/3320776-southwest-airlines-giving-bonuses-charity-due-tax-reform?source=feed_f… $LUV $BA
seekingalpha.com
Southwest Airlines giving bonuses, charity due to tax reform (NYSE:LUV)
Southwest Airlines (NYSE:LUV) is joining the $1,000-bonus club, inspired along with the others by the recent passage of tax reform legislation.
1",,,,1,['https://pbs.twimg.com/card_img/1499883144031641600/6nYXB84Y?format=png&name=240x240'],https://twitter.com/MarketCurrents/status/948317768998256640
14,Classic Options,@ClassicOptions,2018-01-03T20:45:43.000Z,$SPX Some interesting levels here. Lots of resistance up here. $SPY $QQQ $GLD $NVDA $CAT $BA,"$SPX Some interesting levels here. Lots of resistance up here. $SPY $QQQ $GLD $NVDA $CAT $BA
4",,,,4,['https://pbs.twimg.com/media/DSpOAclU8AA9Fr5?format=jpg&name=small'],https://twitter.com/ClassicOptions/status/948656640986763264
15,PENNIES to STACKS,@PENNIEStoSTACKS,2018-01-03T04:04:54.000Z,DELFIN MIDSTREAM $MERGED with TGLO and made a $8B deal in CHINA at the same time as some of the below Companies >>>> https://investorshub.advfn.com/boards/read_msg.aspx?message_id=137367230… ~~~ $GLNG $AES $CAT $CQP $CMI $GE $HON $LNGLY $NEXT $TELL $APD $AGDC $ADM $BA $DOW $CGHLY $GS $QCOM $TEX $TMO $F $GM,"DELFIN MIDSTREAM $MERGED with TGLO and made a $8B deal in CHINA at the same time as some of the below Companies >>>> https://investorshub.advfn.com/boards/read_msg.aspx?message_id=137367230… ~~~ $GLNG $AES $CAT $CQP $CMI $GE $HON $LNGLY $NEXT $TELL $APD $AGDC $ADM $BA $DOW $CGHLY $GS $QCOM $TEX $TMO $F $GM
GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/DSljTLBWAAItVbl.jpg'],https://twitter.com/PENNIEStoSTACKS/status/948404780635959296
16,Travelingcoolie,@Travelingcoolie,2018-01-01T02:38:34.000Z,"Happy New Years to you and your family! To all the best traders, thank you for a great 2017! I hope your 2018 is a awesome! 
@JustinPulitzer
 @Sassy_SPY
 @PeterReznicek
 @RedDogT3
 @hmeisler
 @canuck2usa
 @NicSherrod
 @AndySwan
 @JeffMacke
 $AAPL $AMZN $FB $NFLX $XOM $BA $SPY","Happy New Years to you and your family! To all the best traders, thank you for a great 2017! I hope your 2018 is a awesome! 
@JustinPulitzer
 @Sassy_SPY
 @PeterReznicek
 @RedDogT3
 @hmeisler
 @canuck2usa
 @NicSherrod
 @AndySwan
 @JeffMacke
 $AAPL $AMZN $FB $NFLX $XOM $BA $SPY
2
5",,2,,5,[],https://twitter.com/Travelingcoolie/status/947658275406807041
17,DeSota Wilson,@desota,2018-01-01T17:01:28.000Z,7 #stocks likely to increase their #dividends in 2018 http://dividend.com/news/2018/01/01/stocks-likely-increase-dividends-2018/… $AAPL $JNJ $LMT $LOW $BA $TXN $RCL #yields #earnings #payout #ratio,"7 #stocks likely to increase their #dividends in 2018 http://dividend.com/news/2018/01/01/stocks-likely-increase-dividends-2018/… $AAPL $JNJ $LMT $LOW $BA $TXN $RCL #yields #earnings #payout #ratio
dividend.com
Dividend.com
1",,,,1,[],https://twitter.com/desota/status/947875433978171392
18,Q.ai,@Qai_Invest,2018-01-03T19:54:52.000Z,"Quantamize is here to help with your investing & trading for 2018!

We highlightBuy/Shorts, Options, and soon Portfolios as well as a #Cryptocurrency product!

https://quantamize.com/join/ 

Can access today at no charge!

$MBBYF $WTW $AMD $IBM $SNAP $DIS $MFST $BIDU $NDAQ $AAL $BA","Quantamize is here to help with your investing & trading for 2018!

We highlightBuy/Shorts, Options, and soon Portfolios as well as a #Cryptocurrency product!

https://quantamize.com/join/ 

Can access today at no charge!

$MBBYF $WTW $AMD $IBM $SNAP $DIS $MFST $BIDU $NDAQ $AAL $BA",,,,,['https://pbs.twimg.com/media/DSpCi7NXkAApGOd?format=jpg&name=900x900'],https://twitter.com/Qai_Invest/status/948643845637623808
19,Q.ai,@Qai_Invest,2018-01-03T19:31:08.000Z,"Q-Options for January: 
 
Bull & Minimal Vol Option Trades 
 
https://quantamize.com/q-options/ 
 
$CMG $EA $ INTC $WM $BA $ABBV","Q-Options for January: 
 
Bull & Minimal Vol Option Trades 
 
https://quantamize.com/q-options/ 
 
$CMG $EA $ INTC $WM $BA $ABBV",,,,,['https://pbs.twimg.com/media/DSo9HiJUQAYLl-4?format=jpg&name=900x900'],https://twitter.com/Qai_Invest/status/948637873363877890
20,Breaking News,@MarketCurrents,2018-01-02T12:58:05.000Z,Boeing talks not considering change of control at Embraer https://seekingalpha.com/news/3320573-boeing-talks-considering-change-control-embraer?source=feed_f… #premarket $BA $ERJ,Boeing talks not considering change of control at Embraer https://seekingalpha.com/news/3320573-boeing-talks-considering-change-control-embraer?source=feed_f… #premarket $BA $ERJ,,,,,[],https://twitter.com/MarketCurrents/status/948176569280872450
21,"MADD: Mothers Against Drunk Democrats,",@GreenBayMatters,2018-01-03T02:14:01.000Z,"Southwest Airlines giving bonuses, charity due to tax reform https://seekingalpha.com/news/3320776-southwest-airlines-giving-bonuses-charity-due-tax-reform?source=tweet… $LUV $BA","Southwest Airlines giving bonuses, charity due to tax reform https://seekingalpha.com/news/3320776-southwest-airlines-giving-bonuses-charity-due-tax-reform?source=tweet… $LUV $BA
seekingalpha.com
Southwest Airlines giving bonuses, charity due to tax reform (NYSE:LUV)
Southwest Airlines (NYSE:LUV) is joining the $1,000-bonus club, inspired along with the others by the recent passage of tax reform legislation.
1",,1,,,['https://pbs.twimg.com/card_img/1499883144031641600/6nYXB84Y?format=png&name=240x240'],https://twitter.com/GreenBayMatters/status/948376873976737794
22,Ryan Mallory,@SharePlanner,2018-01-02T17:12:06.000Z,You should be reflecting on your trades on at least a monthly basis.  $AAPL $BABA $TER $BA #stockmarket,"You should be reflecting on your trades on at least a monthly basis.  $AAPL $BABA $TER $BA #stockmarket
shareplanner.com
My Swing Trading Profits in April
In April, my swing trading stock returns were profitable once again - check out how I did.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1499510899937218560/col_E7ct?format=png&name=small'],https://twitter.com/SharePlanner/status/948240497973301250
23,Honest the Fibber,@BlackfishFinanc,2018-01-01T22:41:25.000Z,"All $ba still grounded...that being said, something is setting up for 2018, will it be $320 or $380? Will your entry be >$300 (would be nice confirmation of continuation) or $290ish (don't laugh, it may present itself).  Personally just long common at the moment.","All $ba still grounded...that being said, something is setting up for 2018, will it be $320 or $380? Will your entry be >$300 (would be nice confirmation of continuation) or $290ish (don't laugh, it may present itself).  Personally just long common at the moment.
2",,,,2,[],https://twitter.com/BlackfishFinanc/status/947960983464525824
24,Market Org,@MarketOrg,2018-01-02T19:22:03.000Z,Boeing-Embraer talks have not settled question of control: sources http://imn.dvolatility.com/2018/01/boeing-embraer-talks-have-not-settled.html… $BA #Boeing,Boeing-Embraer talks have not settled question of control: sources http://imn.dvolatility.com/2018/01/boeing-embraer-talks-have-not-settled.html… $BA #Boeing,,,,,[],https://twitter.com/MarketOrg/status/948273199896199168
25,Eric Davis,@ericdavis221,2018-01-03T22:15:41.000Z,"Jan 03 Wednesday, $BA closed $297.80","Jan 03 Wednesday, $BA closed $297.80
1",,1,,,[],https://twitter.com/ericdavis221/status/948679284159328256
26,Honest the Fibber,@BlackfishFinanc,2018-01-02T21:03:20.000Z,150k order on $ba at the close? Bet we see the ramp and sell off tomorrow. $297.50 open 295.50 close...chop city.,150k order on $ba at the close? Bet we see the ramp and sell off tomorrow. $297.50 open 295.50 close...chop city.,,,,,[],https://twitter.com/BlackfishFinanc/status/948298690170560513
27,Market Org,@MarketOrg,2018-01-02T23:32:02.000Z,"Southwest Air to invest in Boeing fleet, employee bonuses after tax reform http://imn.dvolatility.com/2018/01/southwest-air-to-invest-in-boeing-fleet.html… $BA #Boeing","Southwest Air to invest in Boeing fleet, employee bonuses after tax reform http://imn.dvolatility.com/2018/01/southwest-air-to-invest-in-boeing-fleet.html… $BA #Boeing",,,,,[],https://twitter.com/MarketOrg/status/948336109574074369
28,Jonathan Bragg,@JonathanBragg,2018-01-01T16:15:46.000Z,"My favorite day of the year, going through all my finances for the last year.  Determined my top 5 Stock Holdings (without ETFs): $AAPL, $HD, $NVDA, $AMZN, $T. $BA and $FB were in the top 5 until I sold half of each after incredible run ups. All and all, a great year in market.","My favorite day of the year, going through all my finances for the last year.  Determined my top 5 Stock Holdings (without ETFs): $AAPL, $HD, $NVDA, $AMZN, $T. $BA and $FB were in the top 5 until I sold half of each after incredible run ups. All and all, a great year in market.",,,,,[],https://twitter.com/JonathanBragg/status/947863933473484802
29,Ticker Report,@TickerReport,2018-01-01T09:45:20.000Z,Westwood Management Corp IL Has $1.78 Million Stake in Boeing Co $BA http://ift.tt/2EsgZnW,Westwood Management Corp IL Has $1.78 Million Stake in Boeing Co $BA http://ift.tt/2EsgZnW,,,,,[],https://twitter.com/TickerReport/status/947765675371761669
30,Market News Algo,@MarketNewsAlgo,2018-01-03T16:00:51.000Z,Southwest Airlines Just Ordered 40 More Boeing 737s http://imn.dvolatility.com/2018/01/southwest-airlines-just-ordered-40-more.html… $BA,Southwest Airlines Just Ordered 40 More Boeing 737s http://imn.dvolatility.com/2018/01/southwest-airlines-just-ordered-40-more.html… $BA,,,,,[],https://twitter.com/MarketNewsAlgo/status/948584953431945216
31,Daily Political,@dailypoliticaln,2018-01-01T09:43:08.000Z,Boeing Co $BA Stake Lessened by BTR Capital Management Inc. http://ift.tt/2Cs3zug,Boeing Co $BA Stake Lessened by BTR Capital Management Inc. http://ift.tt/2Cs3zug,,,,,[],https://twitter.com/dailypoliticaln/status/947765124449873920
32,Hottest Stocks Now,@HottestStockNow,2018-01-03T02:39:47.000Z,"U.S. Dept. of Defense's Mega-Contracts for Tuesday, Jan. 2 - $RTN, $BA, $LMT, $KTOS, $TXT  http://crweworld.com/usa/trendingnow/markets/281371/ncontracts-for-jan-2-2018n…","U.S. Dept. of Defense's Mega-Contracts for Tuesday, Jan. 2 - $RTN, $BA, $LMT, $KTOS, $TXT  http://crweworld.com/usa/trendingnow/markets/281371/ncontracts-for-jan-2-2018n…",,,,,[],https://twitter.com/HottestStockNow/status/948383360023433216
33,Adam Levine-Weinberg,@AdamLLW,2018-01-03T04:19:09.000Z,"Here's why #TaxReform could encourage 
@AlaskaAir
 to place a big order for #Boeing jets: https://fool.com/investing/2018/01/02/tax-reform-could-help-boeing-win-a-big-alaska-air.aspx… $ALK $BA #Airlines #investing #boeing737max","Here's why #TaxReform could encourage 
@AlaskaAir
 to place a big order for #Boeing jets: https://fool.com/investing/2018/01/02/tax-reform-could-help-boeing-win-a-big-alaska-air.aspx… $ALK $BA #Airlines #investing #boeing737max
fool.com
Tax Reform Could Help Boeing Win a Big Alaska Air Order @themotleyfool #stocks $ALK $BA $EADSY
The ""full expensing"" of capital expenditures that will be permitted for the next five years makes it more appealing for Alaska Air to replace its Airbus fleet with brand new Boeing 737s.
2",,,,2,[],https://twitter.com/AdamLLW/status/948408366442819585
34,Watchlist News,@WatchlistN,2018-01-01T09:48:13.000Z,Boeing Co $BA Holdings Lowered by SOL Capital Management CO http://ift.tt/2CwLj0d,Boeing Co $BA Holdings Lowered by SOL Capital Management CO http://ift.tt/2CwLj0d,,,,,[],https://twitter.com/WatchlistN/status/947766402844385282
35,Market News Algo,@MarketNewsAlgo,2018-01-03T22:11:56.000Z,Southwest Airlines to Boeing: We'll take the large http://imn.dvolatility.com/2018/01/southwest-airlines-to-boeing-well-take.html… $BA,Southwest Airlines to Boeing: We'll take the large http://imn.dvolatility.com/2018/01/southwest-airlines-to-boeing-well-take.html… $BA,,,,,[],https://twitter.com/MarketNewsAlgo/status/948678340810100743
36,MarketBeat,@MarketBeatCom,2018-01-02T16:35:30.000Z,Boeing upgraded by Zacks Investment Research to buy. $330.00 PT. http://ift.tt/2lEzv42 $BA #BA,Boeing upgraded by Zacks Investment Research to buy. $330.00 PT. http://ift.tt/2lEzv42 $BA #BA,,,,,[],https://twitter.com/MarketBeatCom/status/948231284865884160
37,Steve Grzanich,@SteveGrzanich,2018-01-02T17:40:00.000Z,".
@Boeing
 talks not considering change of control at Embraer: paper https://reut.rs/2Ct0SbB $BA",".
@Boeing
 talks not considering change of control at Embraer: paper https://reut.rs/2Ct0SbB $BA
reuters.com
Boeing-Embraer talks have not settled question of control: sources
Tie-up talks between Boeing Co and Embraer SA have not settled key questions such as control of the Brazilian planemaker or the possibility of a more narrow joint venture, two people familiar with...",,,,,['https://pbs.twimg.com/card_img/1501947284690456576/TSH9q_e9?format=jpg&name=small'],https://twitter.com/SteveGrzanich/status/948247517392769024
38,MarketBeat,@MarketBeatCom,2018-01-02T14:00:40.000Z,BAE Systems's PT raised by Credit Suisse Group AG to GBX 610. neutral rating. http://ift.tt/2DNMdEU $BA #BA,BAE Systems's PT raised by Credit Suisse Group AG to GBX 610. neutral rating. http://ift.tt/2DNMdEU $BA #BA,,,,,[],https://twitter.com/MarketBeatCom/status/948192322075922432
39,TalkMarkets,@TalkMarkets,2018-01-03T15:07:09.000Z,3 Top-Notch Aerospace & Defense Stocks to Buy in 2018 $CW $HII $LDOS Also $BA $LLL https://goo.gl/t1EmeU,3 Top-Notch Aerospace & Defense Stocks to Buy in 2018 $CW $HII $LDOS Also $BA $LLL https://goo.gl/t1EmeU,,,,,[],https://twitter.com/TalkMarkets/status/948571438126166017
40,Igor Tsukerman,@igor_tsukerman,2018-01-03T17:33:07.000Z,RT @PassedPawnAdv: 3 GOP #TaxPlan Winners to Buy Now – and 1 to Watch – Contrarian Outlook https://buff.ly/2lP847G $GS $BA $SNA $PFE #investing,RT @PassedPawnAdv: 3 GOP #TaxPlan Winners to Buy Now – and 1 to Watch – Contrarian Outlook https://buff.ly/2lP847G $GS $BA $SNA $PFE #investing,,,,,[],https://twitter.com/igor_tsukerman/status/948608173610553344
41,Chameleon,@MarketChmln,2018-01-02T21:45:37.000Z,Largest $Notional Buy On Close Order Imbalances $HII $VZ $T $JNJ $PSA $MMM $UNH $BA $WFC $UNP http://tinyurl.com/y8jo8mjb,Largest $Notional Buy On Close Order Imbalances $HII $VZ $T $JNJ $PSA $MMM $UNH $BA $WFC $UNP http://tinyurl.com/y8jo8mjb,🦎,,,,[],https://twitter.com/MarketChmln/status/948309331304505344
42,Lisa Booker,@ladypylot,2018-01-03T18:32:42.000Z,"Tax Reform Could Help Boeing Win a Big Alaska Air Order 
@themotleyfool
 #stocks $BA, $ALK, $EADSY","Tax Reform Could Help Boeing Win a Big Alaska Air Order 
@themotleyfool
 #stocks $BA, $ALK, $EADSY
fool.com
Tax Reform Could Help Boeing Win a Big Alaska Air Order @themotleyfool #stocks $ALK $BA $EADSY
The ""full expensing"" of capital expenditures that will be permitted for the next five years makes it more appealing for Alaska Air to replace its Airbus fleet with brand new Boeing 737s.",,,,,[],https://twitter.com/ladypylot/status/948623169396625408
43,Mary Francis,@plainjane52,2018-01-03T09:33:24.000Z,"Southwest Airlines Could Order Hundreds More Boeing 737s 
@themotleyfool
 #stocks $BA, $LUV","Southwest Airlines Could Order Hundreds More Boeing 737s 
@themotleyfool
 #stocks $BA, $LUV
fool.com
Southwest Airlines Could Order Hundreds More Boeing 737s @themotleyfool #stocks $LUV $BA
A combination of compelling growth opportunities and tax benefits could push Southwest Airlines to order hundreds of Boeing 737s in the near future.",👠,,,,[],https://twitter.com/plainjane52/status/948487450778841088
44,US Banking News,@AmericanBanking,2018-01-02T13:32:23.000Z,BAE Systems's PT raised by Credit Suisse Group AG to GBX 610. neutral rating. http://ift.tt/2DNMdEU $BA #BA,BAE Systems's PT raised by Credit Suisse Group AG to GBX 610. neutral rating. http://ift.tt/2DNMdEU $BA #BA,,,,,[],https://twitter.com/AmericanBanking/status/948185201640923137
45,Chasing Markets,@chasingmarkets,2018-01-03T04:21:01.000Z,New Tax Bill Could Help Boeing Win a Big Alaska Air Order $ALK $BA http://chasingmarkets.com/news/15a4c58d5ddabb?src=tw…,New Tax Bill Could Help Boeing Win a Big Alaska Air Order $ALK $BA http://chasingmarkets.com/news/15a4c58d5ddabb?src=tw…,,,,,[],https://twitter.com/chasingmarkets/status/948408835928199168
46,ValueTrades,@StockTradePicks,2018-01-02T13:39:15.000Z,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $BA $MNKD $REGN $CBIS $ENB $OREX $OCAT $MDVN $GLCNF $ETSY $MMM $P $CBI $NE $TASR $COG $H $BWP $AVAV $FNSR,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $BA $MNKD $REGN $CBIS $ENB $OREX $OCAT $MDVN $GLCNF $ETSY $MMM $P $CBI $NE $TASR $COG $H $BWP $AVAV $FNSR,,,,,[],https://twitter.com/StockTradePicks/status/948186931380158465
47,The Fly,@theflynews,2018-01-03T14:45:05.000Z,"American Air, Southwest Airlines celebrate tax plan with employee bonuses $AAL $LUV $T $BA $FITB $WFC $BBT $FCB $ASB $OCFC $TCBI $KSU $SBGI $JBLU $DAL","American Air, Southwest Airlines celebrate tax plan with employee bonuses $AAL $LUV $T $BA $FITB $WFC $BBT $FCB $ASB $OCFC $TCBI $KSU $SBGI $JBLU $DAL
thefly.com
American Air, Southwest Airlines celebrate tax plan with employee bonuses
Shares of American Airlin... AAL, LUV, T, BA, FITB, WFC, BBT, FCB, ASB, OCFC, TCBI, KSU, SBGI, JBLU, DAL",,,,,['https://pbs.twimg.com/card_img/1501305764081721345/GcvAvZOJ?format=jpg&name=small'],https://twitter.com/theflynews/status/948565887807713280
48,"Wilhelm Bielert, PhD",@wil_bielert,2018-01-01T02:59:26.000Z,"RT 
@MobilePotpurri
: (Slideshow) Top 20 #IIoT applications - $ABB $AMZN $BA $CAT #RTI https://lnkd.in/g_tSvbi","RT 
@MobilePotpurri
: (Slideshow) Top 20 #IIoT applications - $ABB $AMZN $BA $CAT #RTI https://lnkd.in/g_tSvbi",,,,,[],https://twitter.com/wil_bielert/status/947663529393483776
49,Open Outcrier,@OpenOutcrier,2018-01-03T14:16:44.000Z,"$ERJ (+2.9% pre) Report: Control, JV Arrangements Haven’t Addressed in Boeing-Embraer $BA Merger Talks

http://ooc.bz/l/19337","$ERJ (+2.9% pre) Report: Control, JV Arrangements Haven’t Addressed in Boeing-Embraer $BA Merger Talks

http://ooc.bz/l/19337
1
1",,,1,1,[],https://twitter.com/OpenOutcrier/status/948558749991653376
50,Gillian Rich,@GillianRich_,2018-01-03T23:45:59.000Z,"How 
@Boeing
 Could Still Gain Control Of Embraer As Talks Continue http://ow.ly/jFO630hzlvB $BA","How 
@Boeing
 Could Still Gain Control Of Embraer As Talks Continue http://ow.ly/jFO630hzlvB $BA
investors.com
How Boeing Could Still Gain Control Of Embraer As Talks Continue | Stock News & Stock Market...
Boeing could keep the Embraer brand and factories in Brazil, under a deal and in return get Embraer expertise to jump start a new midmarket jet.
1
1",,,1,1,[],https://twitter.com/GillianRich_/status/948702006700662784
51,Tom Buerkle,@tombuerkle,2018-01-02T19:42:07.000Z,"Boeing’s stealthy Embraer approach has big aims. 
@cbeddor
 $BA","Boeing’s stealthy Embraer approach has big aims. 
@cbeddor
 $BA
breakingviews.com
Boeing’s stealthy Embraer approach has big aims
The U.S. aerospace giant is considering joint ventures with the Brazilian planemaker rather than a takeover bid. That’s smart. A lower altitude should allow it to sidestep political and financial...
1",,,1,,[],https://twitter.com/tombuerkle/status/948278249410498560
