,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,"AP Securities, Inc.",@APSecurities,2018-01-03T00:34:23.000Z,$DD to focus on countryside growth with plans to build a network of industrial leasing hubs in 40 provinces and community malls in 100 cities.,"$DD to focus on countryside growth with plans to build a network of industrial leasing hubs in 40 provinces and community malls in 100 cities.
5",,,,5,[],https://twitter.com/APSecurities/status/948351802918842369
1,Stock Market Picks,@StockWebTrading,2018-01-02T02:08:43.000Z,"$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. http://dowstocktips.com $SPY $DIA","$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. http://dowstocktips.com $SPY $DIA",,,,,['https://pbs.twimg.com/media/DSgE7JsW0AAnynd?format=png&name=small'],https://twitter.com/StockWebTrading/status/948013151810998272
2,Timson Trade,@TimsonTrade,2018-01-03T04:03:22.000Z,"$DD: DoubleDragon bets big on countryside growth
http://bworldonline.com/doubledragon-bets-big-countryside-growth/…","$DD: DoubleDragon bets big on countryside growth
http://bworldonline.com/doubledragon-bets-big-countryside-growth/…
1
1",,,1,1,[],https://twitter.com/TimsonTrade/status/948404392075583488
3,ValueTrades,@StockTradePicks,2018-01-03T05:32:43.000Z,MUST READ: Our top pick ended 2017 at a 52 week high and flew over 60% on Tuesday: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,MUST READ: Our top pick ended 2017 at a 52 week high and flew over 60% on Tuesday: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,,,,,[],https://twitter.com/StockTradePicks/status/948426877823168512
4,ValueTrades,@StockTradePicks,2018-01-02T13:37:44.000Z,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,MUST READ: This stock ended 2017 at a 52 week high and is set to soar in 2018: http://nasdaqnewsreports.blogspot.com/2017/12/a-cannabis-and-blockchain-story-iii.html… $F $DE $EEM $CIM $AKS $NEE $EEP $LQD $ARLP $HACK $MRK $DD $QCP $BUD $UGAZ $IRBT $LB $MORL $EWJ $RSO,,,,,[],https://twitter.com/StockTradePicks/status/948186550990381056
5,🅸🆃🅴🅲🅷 STOP THE WAR,@_B_I_O_T_E_C_H_,2018-01-05T07:23:28.000Z,"$DD $BAY $DOW $SGMO $MON 

Deploying Zinc Finger Nucleases (ZFNs) For #Genome #Editing in Agriculturally Important Crops  

 https://google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjU_e-xy7bYAhUIPVAKHWrxCfgQFggsMAA&url=https%3A%2F%2Fresearch.csiro.au%2Fgene-editing-workshop%2Fwp-content%2Fuploads%2Fsites%2F208%2F2017%2F12%2FSareena-Sahab-Deploying-Zinc-Finger-Nucleases-ZFNs-For-Genome-Editing-in-Agriculturally-Important-Crops.pdf&usg=AOvVaw0WhD7K7kM2Bq1HHp7RM4XF…","$DD $BAY $DOW $SGMO $MON 

Deploying Zinc Finger Nucleases (ZFNs) For #Genome #Editing in Agriculturally Important Crops  

 https://google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjU_e-xy7bYAhUIPVAKHWrxCfgQFggsMAA&url=https%3A%2F%2Fresearch.csiro.au%2Fgene-editing-workshop%2Fwp-content%2Fuploads%2Fsites%2F208%2F2017%2F12%2FSareena-Sahab-Deploying-Zinc-Finger-Nucleases-ZFNs-For-Genome-Editing-in-Agriculturally-Important-Crops.pdf&usg=AOvVaw0WhD7K7kM2Bq1HHp7RM4XF…
6
6",🅱 🅾,,6,6,[],https://twitter.com/_B_I_O_T_E_C_H_/status/949179524448706560
6,Von Cashmere,@VonCashmere,2018-01-04T17:05:38.000Z,$RESN Breakout ALERT! $RESN Great news in todays PR. Could be massive gains by March quarterly report. $MU $TWC $BAC $JAH $DOW $F $WFT $UA $T $DD $TEVA $TOPS $NVAX $EGLT $MICT $EKSO $SGYP $RELY $IPDN $EBIO $OPK $ODP $NWBO $SPWH $WIN $ZNGA $GLUU $VEON $RWLO $RLOG $DRYS $ARGS,$RESN Breakout ALERT! $RESN Great news in todays PR. Could be massive gains by March quarterly report. $MU $TWC $BAC $JAH $DOW $F $WFT $UA $T $DD $TEVA $TOPS $NVAX $EGLT $MICT $EKSO $SGYP $RELY $IPDN $EBIO $OPK $ODP $NWBO $SPWH $WIN $ZNGA $GLUU $VEON $RWLO $RLOG $DRYS $ARGS,,,,,['https://pbs.twimg.com/media/DStlZmoU8AAFJ7e?format=jpg&name=small'],https://twitter.com/VonCashmere/status/948963645857378306
7,2TradeAsia,@2TradeAsia,2018-01-04T00:42:19.000Z,$DD awaits SEC approval on P7.3bn follow-on offer,"$DD awaits SEC approval on P7.3bn follow-on offer
2
1",,,2,1,[],https://twitter.com/2TradeAsia/status/948716185805258753
8,Stock Market Picks,@StockWebTrading,2018-01-04T03:09:51.000Z,"$BK $C $CAT $DD $DHR $DE $BAC $TRV $HAL Trade long and short from the #NYSE, up to 62% on average. http://stocktradedow.com/Results.html $DIA $SPY $DJIA","$BK $C $CAT $DD $DHR $DE $BAC $TRV $HAL Trade long and short from the #NYSE, up to 62% on average. http://stocktradedow.com/Results.html $DIA $SPY $DJIA",,,,,['https://pbs.twimg.com/media/DSqmGO8XcAAZJto?format=jpg&name=small'],https://twitter.com/StockWebTrading/status/948753312920293378
9,Stock Market Picks,@StockWebTrading,2018-01-04T03:09:24.000Z,"$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. http://dowstocktips.com $SPY $DIA","$AXP $BA $CAT $CSCO $CVX $DD $DIS Long and short positions from the Dow Jones, up to 1800% since 2008. http://dowstocktips.com $SPY $DIA",,,,,['https://pbs.twimg.com/media/DSql_mMXkAAxDlJ?format=png&name=small'],https://twitter.com/StockWebTrading/status/948753200915648512
10,The Market is Open,@themarketisopen,2018-01-04T09:10:21.000Z,$DD EI Du Pont De Nemours And Co (DD) Earning Somewhat Favorable News Coverage ... http://ift.tt/2ESVZXT,$DD EI Du Pont De Nemours And Co (DD) Earning Somewhat Favorable News Coverage ... http://ift.tt/2ESVZXT,,,,,[],https://twitter.com/themarketisopen/status/948844034482737152
11,Alan Cordova,@alancordova,2018-01-09T05:50:15.000Z,"“More money went into funding #agricultural #technology #startups last year than the previous two combined, according to 
@CBinsights
. http://app.ft.com/content/02950380-d6f2-11e7-a303-9060cb1e5f44?sectionid=home… $MON $SYN $DD $DOW $BAYN $DE #agtech 
@ChloeNCornish","“More money went into funding #agricultural #technology #startups last year than the previous two combined, according to 
@CBinsights
. http://app.ft.com/content/02950380-d6f2-11e7-a303-9060cb1e5f44?sectionid=home… $MON $SYN $DD $DOW $BAYN $DE #agtech 
@ChloeNCornish",,,,,['https://pbs.twimg.com/media/DTE6xWWU0AA1_yf?format=jpg&name=small'],https://twitter.com/alancordova/status/950605618842226688
