,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Clark Joseph Kent,@JorelLaraKalel,2018-01-03T21:44:41.000Z,"Cold weather burst could lift shares these companies, history shows $NFLX $DPZ $HD $AZO $VFC $PCLN $KSS $RCL $TGT $M http://cnb.cx/2E3Mvrz","Cold weather burst could lift shares these companies, history shows $NFLX $DPZ $HD $AZO $VFC $PCLN $KSS $RCL $TGT $M http://cnb.cx/2E3Mvrz
1",,,1,,['https://pbs.twimg.com/media/DSpbr6QUMAEgL4O?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/948671483764707329
1,OptionSamurai,@OptionSamurai,2018-01-01T15:53:02.000Z,"Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE","Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE",,,,,['https://pbs.twimg.com/media/DSd4BCiXcAAUH7Y?format=jpg&name=small'],https://twitter.com/OptionSamurai/status/947858209611698178
2,Andres Cardenal,@andrescardenal,2018-01-03T15:22:27.000Z,Commented on $AAPL $ACN $AMZN $ATHM $BBY $BURL $CHH $CLF $DAN $ERF $EV $EXPD $FDS $FII $GGAL $HD $HII $HPQ $ICLR $INFY $INVA,"Commented on $AAPL $ACN $AMZN $ATHM $BBY $BURL $CHH $CLF $DAN $ERF $EV $EXPD $FDS $FII $GGAL $HD $HII $HPQ $ICLR $INFY $INVA
seekingalpha.com
Beating The Market With A Simple Quantitative System
There is no infallible formula to pick winning stocks. However, some quantitative factors have proven to be powerful return drivers over the long term.
1
2",,1,,2,[],https://twitter.com/andrescardenal/status/948575292058083330
3,Dane Capital,@DaneCapMgmt,2018-01-02T19:01:45.000Z,"$DSKE - with ELD mandate in place and more acquisitions in the pipeline, expecting a big year http://bit.ly/2lExhmc $XPO worth $120 14x+ to $AMZN or $HD DSKE 50% asset light. $LSTR $HUBG $CAT $KNX $NAV $GE","$DSKE - with ELD mandate in place and more acquisitions in the pipeline, expecting a big year http://bit.ly/2lExhmc $XPO worth $120 14x+ to $AMZN or $HD DSKE 50% asset light. $LSTR $HUBG $CAT $KNX $NAV $GE
3
16",,,3,16,[],https://twitter.com/DaneCapMgmt/status/948268089090637826
4,J.C. Parets,@allstarcharts,2018-01-01T22:48:45.000Z,"What this list means to me http://allstarcharts.com/weve-going/ $JPM $102, $GS $250, $AXP $95, $TRV $129 $CSCO $37, $AAPL $162, $MSFT $83. $MCD 163, $HD 185, $CVX $119, $XOM $80, $BA $251, $CAT $145, $MMM $229, $UTX $124, $KO $44.50, $DWDP $67, $WMT 91, $JNJ $136, $CHRW, $CSX $48, $EXPD $57","What this list means to me http://allstarcharts.com/weve-going/ $JPM $102, $GS $250, $AXP $95, $TRV $129 $CSCO $37, $AAPL $162, $MSFT $83. $MCD 163, $HD 185, $CVX $119, $XOM $80, $BA $251, $CAT $145, $MMM $229, $UTX $124, $KO $44.50, $DWDP $67, $WMT 91, $JNJ $136, $CHRW, $CSX $48, $EXPD $57
allstarcharts.com
Where We've Been And Where We're Going - All Star Charts -
It’s hard not to reflect on the past 12 months as we celebrate the New Year with our friends and family. For me it’s both a blessing and a curse. While it’s exciting to begin 2018 on a fresh note, I...
1
9
35",,1,9,35,['https://pbs.twimg.com/card_img/1501452788353617920/pBFIElCA?format=jpg&name=240x240'],https://twitter.com/allstarcharts/status/947962830191337472
5,Jim Cramer,@jimcramer,2018-01-02T15:35:22.000Z,Telling about why $HD can keep running. As well as $HDS,"Telling about why $HD can keep running. As well as $HDS
Greg Hathorn
@GregHathorn
 · 2 Jan 2018
@jimcramer My sons own a plumbing business and a concrete cutting business in Tampa.  They told me they have never had to turn down so many jobs. They are coming in so fast, and they can't get staffed up quickly enough, so they are having to turn them down. Grow baby Grow!
3
7
18",,3,7,18,['https://pbs.twimg.com/profile_images/2743012866/f1c0dfb5d3978ca36746f23d0b2868b5_mini.png'],https://twitter.com/jimcramer/status/948216153167581184
6,Top Stock Alerts,@TopStockAlerts1,2018-01-03T20:48:22.000Z,"$MYSZ ALERT SENT TO MEMBERS AT $.68 RAN 50% TO $1.02

TO RECEIVE ALERTS CONTACT:

TEAMTOPSTOCKALERTS@GMAIL.COM

$WTI $BB $AMD $ARWR $MYSZ $SCG $TEUM $REXX $SAEX $NVDA  $DJIA $MMM $AXP $AAPL $CAT $CSCO $XOM $GE $GS $HD $INTC $IBM $MCD $MSFT $DIS $WMT $V $SPY $QQQ $EEM $IWM $VXX","$MYSZ ALERT SENT TO MEMBERS AT $.68 RAN 50% TO $1.02

TO RECEIVE ALERTS CONTACT:

TEAMTOPSTOCKALERTS@GMAIL.COM

$WTI $BB $AMD $ARWR $MYSZ $SCG $TEUM $REXX $SAEX $NVDA  $DJIA $MMM $AXP $AAPL $CAT $CSCO $XOM $GE $GS $HD $INTC $IBM $MCD $MSFT $DIS $WMT $V $SPY $QQQ $EEM $IWM $VXX",,,,,['https://pbs.twimg.com/media/DSpOyHNVMAAxYEv?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/948657310343270401
7,Finscreener,@Finscreener,2018-01-03T19:54:34.000Z,Dow Jones 30 Top Gainers 2017 $BA $AAPL $CAT $MCD $V $UNH $HD $MSFT $WMT $MMM https://finscreener.com/screener/top-gainers…,Dow Jones 30 Top Gainers 2017 $BA $AAPL $CAT $MCD $V $UNH $HD $MSFT $WMT $MMM https://finscreener.com/screener/top-gainers…,,,,,['https://pbs.twimg.com/media/DSpCepUWkAAztF0?format=jpg&name=small'],https://twitter.com/Finscreener/status/948643768554663947
8,Anthony Adams,@AnthonyAdams91,2018-01-02T10:20:22.000Z,"I highly recommend trying this out for discovering great stocks to trade http://bit.ly/2yqODaX
$HMC $HD $HFC","I highly recommend trying this out for discovering great stocks to trade http://bit.ly/2yqODaX
$HMC $HD $HFC",,,,,['https://pbs.twimg.com/media/DSh1d3cVAAAknG5?format=jpg&name=small'],https://twitter.com/AnthonyAdams91/status/948136881014935553
9,TheCheapInvestor,@cheap_investor,2018-01-01T18:40:49.000Z,"#TaxReform: Four Sectors Already Seeing a Benefit
https://thecheapinvestor.com/2017/12/tax-reform-four-sectors-already-seeing-a-benefit/… $HD $LUV $T $MTB","#TaxReform: Four Sectors Already Seeing a Benefit
https://thecheapinvestor.com/2017/12/tax-reform-four-sectors-already-seeing-a-benefit/… $HD $LUV $T $MTB",,,,,[],https://twitter.com/cheap_investor/status/947900436325060608
10,max pain,@optioncharts,2018-01-01T17:48:48.000Z,$HD Max Pain is 185.00 for maturity 01/05/2018. #maxpain #options http://bit.ly/2CBkpnO,$HD Max Pain is 185.00 for maturity 01/05/2018. #maxpain #options http://bit.ly/2CBkpnO,,,,,['https://pbs.twimg.com/media/DSeSg9eXUAAl-ZP?format=jpg&name=small'],https://twitter.com/optioncharts/status/947887343385575424
11,Sunrise Trader,@SunriseTrader,2018-01-03T20:40:50.000Z,"Holding 12 swing longs some partial some full $AAP, $EOG, $FNSR, $HD, $IWM, $JPM, $NKE, $SBUX, $SN, $STLD, $TEVA, $XOM entry posted and partial exits posted when taken. No new longs today","Holding 12 swing longs some partial some full $AAP, $EOG, $FNSR, $HD, $IWM, $JPM, $NKE, $SBUX, $SN, $STLD, $TEVA, $XOM entry posted and partial exits posted when taken. No new longs today
3
10",,3,,10,[],https://twitter.com/SunriseTrader/status/948655412051558400
12,FinGraphs US Equity,@fgusequity,2018-01-03T08:49:29.000Z,$HD http://FinGraphs.com Pot. consolid in Uptrend INTRAWEEK 60m-15m-4m combo chart #trading #stocks,$HD http://FinGraphs.com Pot. consolid in Uptrend INTRAWEEK 60m-15m-4m combo chart #trading #stocks,,,,,['https://pbs.twimg.com/media/DSmqQTeWkAAcZO0?format=jpg&name=small'],https://twitter.com/fgusequity/status/948476395692453893
13,OLEG EFF,@OLEGEFF,2018-01-01T08:56:05.000Z,$ADBE $ALK $AMT $AMZN $ANET $BA $BG $CALM $CELG $CF $CNI $COST $CVGW $CXO $DANOY $DPSGY $DSKE $DWDP $DXCM $FDP $HD,"$ADBE $ALK $AMT $AMZN $ANET $BA $BG $CALM $CELG $CF $CNI $COST $CVGW $CXO $DANOY $DPSGY $DSKE $DWDP $DXCM $FDP $HD
seekingalpha.com
Lean Long-Term Growth Portfolio - Year-End 2017 Update
For 2017, the LLGP finished with a 21.5 percent return, beating the SPY, and finishing in the 60th percentile against its over 1,700 mutual funds benchmark.
1",,,,1,[],https://twitter.com/OLEGEFF/status/947753282428133377
14,Paul Bratby Official,@PBratbyOfficial,2018-01-03T06:30:05.000Z,HOT #NYSE #Stocks Week 01 Jan - Full Video Analysis & Outlook for $HD & $HAL >>HERE>> http://ow.ly/YaqM30hxvCY #mtbanalysis #equities #investing,HOT #NYSE #Stocks Week 01 Jan - Full Video Analysis & Outlook for $HD & $HAL >>HERE>> http://ow.ly/YaqM30hxvCY #mtbanalysis #equities #investing,,,,,['https://pbs.twimg.com/media/DSmKWaGWAAA_H1d?format=jpg&name=small'],https://twitter.com/PBratbyOfficial/status/948441316987494400
15,Tickwatcher MF,@TickwatcherMF,2018-01-03T21:01:11.000Z,"Top #money flow today. Free stocks app http://mystockstation.com
$EFA, $HYG, $SPY, $JNK, $INTC, $XLI, $ITUB, $IXUS, $ORCL, $XLF, $HD...","Top #money flow today. Free stocks app http://mystockstation.com
$EFA, $HYG, $SPY, $JNK, $INTC, $XLI, $ITUB, $IXUS, $ORCL, $XLF, $HD...",,,,,['https://pbs.twimg.com/media/DSpRuimW0AUBTzN?format=jpg&name=small'],https://twitter.com/TickwatcherMF/status/948660533250707456
16,stockbard,@stockbard,2018-01-03T13:13:11.000Z,"$HUBS $ARE $HD
$BAM! $MEN $ARE $TOO $FIT
$MMM! $IT $FLOW $MY $GUT","$HUBS $ARE $HD
$BAM! $MEN $ARE $TOO $FIT
$MMM! $IT $FLOW $MY $GUT",,,,,[],https://twitter.com/stockbard/status/948542760918900736
17,Media Sentiment®,@mediasentiment,2018-01-03T14:32:23.000Z,$HD received a new alert. Find out why at http://mediasentiment.com  #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #market 255,"$HD received a new alert. Find out why at http://mediasentiment.com  #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #market 255
mediasentiment.com
Media Sentiment, Inc.
Strictly speaking, we created the media sentiment field in 2001 and registered the media sentiment trademark in 2006. In 2013, we are shaping a new field for social media sentiment so news and...",,,,,['https://pbs.twimg.com/card_img/1502158983288979461/aKMd4Qtf?format=jpg&name=240x240'],https://twitter.com/mediasentiment/status/948562689399427072
18,James,@JClassyGlobal,2018-01-03T05:25:09.000Z,"Replying to 
@JTSEO9","Replying to 
@JTSEO9
No prob. One of my $HD charts.",,,,,['https://pbs.twimg.com/media/DSl7e3_UMAYDdKi?format=jpg&name=small'],https://twitter.com/JClassyGlobal/status/948424976448634880
19,Paul Bratby Official,@PBratbyOfficial,2018-01-03T03:25:03.000Z,Hot #Stocks Analysis & Outlook Video for $HD $HAL $URBN $SAVE $MAR on our #mtbanalysis Mag >>> http://ow.ly/A7zq30htWbI #NYSE #Nasdaq #equities #trading,Hot #Stocks Analysis & Outlook Video for $HD $HAL $URBN $SAVE $MAR on our #mtbanalysis Mag >>> http://ow.ly/A7zq30htWbI #NYSE #Nasdaq #equities #trading,,,,,[],https://twitter.com/PBratbyOfficial/status/948394749437849600
20,James Sikes,@wosaikeneriki,2018-01-03T11:08:00.000Z,Home Depot $HD Share Value Rose While Capital One National Association Upped by $1.41 Million Its Stake ...,Home Depot $HD Share Value Rose While Capital One National Association Upped by $1.41 Million Its Stake ...,,,,,[],https://twitter.com/wosaikeneriki/status/948511254590746625
21,TalkMarkets,@TalkMarkets,2018-01-03T17:55:56.000Z,Is #Target Next on #Amazon's #Acquisition List? $TGT $AMZN Also $HD $WMT https://goo.gl/5gy9TM,Is #Target Next on #Amazon's #Acquisition List? $TGT $AMZN Also $HD $WMT https://goo.gl/5gy9TM,,,,,[],https://twitter.com/TalkMarkets/status/948613917441478658
22,Cachet Financial Group,@cachetfinance,2018-01-02T15:14:56.000Z,"Retailers: people do not enjoy breaking down cardboard and overflowing their recycling bins $AMZN. 

$JCP $KSS $M $WMT $TGT $COST $SHLD $JWN $HD $LOW $DDS $GPS","Retailers: people do not enjoy breaking down cardboard and overflowing their recycling bins $AMZN. 

$JCP $KSS $M $WMT $TGT $COST $SHLD $JWN $HD $LOW $DDS $GPS
1",,,,1,[],https://twitter.com/cachetfinance/status/948211010774716416
23,James Sikes,@wosaikeneriki,2018-01-03T11:52:35.000Z,"Raab & Moskowitz Asset Management Upped Its Home Depot Com $HD Stake by $352,935 http://bzweekly.com/raab-as-nike-class-b-nke-market-value-declined-citizens-northern-has-upped-stake/…","Raab & Moskowitz Asset Management Upped Its Home Depot Com $HD Stake by $352,935 http://bzweekly.com/raab-as-nike-class-b-nke-market-value-declined-citizens-northern-has-upped-stake/…",,,,,[],https://twitter.com/wosaikeneriki/status/948522473582145537
24,James Sikes,@wosaikeneriki,2018-01-03T11:19:31.000Z,Home Depot $HD Holder Carderock Capital Management Has Boosted Its Stake http://bzweekly.com/home-depot-hd-holder-carderock-capital-management-has-boosted-its-stake-w-p-carey-wpc-holder-horan-capital-advisors-lifted-stake/…,Home Depot $HD Holder Carderock Capital Management Has Boosted Its Stake http://bzweekly.com/home-depot-hd-holder-carderock-capital-management-has-boosted-its-stake-w-p-carey-wpc-holder-horan-capital-advisors-lifted-stake/…,,,,,[],https://twitter.com/wosaikeneriki/status/948514151952977920
25,TradingView Ideas,@TradingViewAlt,2018-01-03T16:21:54.000Z,Long HD $HD http://tradingview.com/chart/HD/YAj9guk3-Long-HD/…,Long HD $HD http://tradingview.com/chart/HD/YAj9guk3-Long-HD/…,,,,,[],https://twitter.com/TradingViewAlt/status/948590251022282752
26,TradingView Ideas,@TradingViewAlt,2018-01-03T14:30:28.000Z,Home Depot (HD) $HD http://tradingview.com/chart/HD/KUuNDJKl-Home-Depot-HD/…,Home Depot (HD) $HD http://tradingview.com/chart/HD/KUuNDJKl-Home-Depot-HD/…,,,,,[],https://twitter.com/TradingViewAlt/status/948562207918325761
27,LargeVoid Bot,@LargeVoidBot,2018-01-02T22:00:12.000Z,"Popular: $JDST, $HD, $MDCO, $WR, $EDU, $SOXX","Popular: $JDST, $HD, $MDCO, $WR, $EDU, $SOXX
1",,,,1,[],https://twitter.com/LargeVoidBot/status/948312997625176064
