,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Bespoke,@bespokeinvest,2020-01-01T16:56:19.000Z,The Dogs of the Dow were up 19% in 2019 vs. 28% for the 20 non-Dogs.  The ten 2020 Dogs are $DOW $XOM $IBM $VZ $CVX $PFE $MMM $WBA $CSCO $KO.  MMM and WBA replaced $JPM and $PG.  https://bespokepremium.com/interactive/posts/think-big-blog/the-bespoke-report-q1-pros-and-cons-outlook…,"The Dogs of the Dow were up 19% in 2019 vs. 28% for the 20 non-Dogs.  The ten 2020 Dogs are $DOW $XOM $IBM $VZ $CVX $PFE $MMM $WBA $CSCO $KO.  MMM and WBA replaced $JPM and $PG.  https://bespokepremium.com/interactive/posts/think-big-blog/the-bespoke-report-q1-pros-and-cons-outlook…
2
19
19",,2,19,19,"['https://pbs.twimg.com/media/ENNfFm-W4AMgWeG?format=png&name=small', 'https://pbs.twimg.com/media/ENNfFnBXkAECvOi?format=png&name=360x360']",https://twitter.com/bespokeinvest/status/1212417278664466432
1,Evelyn Baker,@EBaker_TDAN,2020-01-02T16:27:32.000Z,"#MarketUpdate

 - Macau's casino revenue fell 13.7% in December, but $WYNN & $LVS are up on the day.
 - $AMD gets 4% boost in shares after Nomura raises PT by 45%
 - 3M completes sale of its advanced-ballistic protection business for $91M $MMM
@TDANetwork","#MarketUpdate

 - Macau's casino revenue fell 13.7% in December, but $WYNN & $LVS are up on the day.
 - $AMD gets 4% boost in shares after Nomura raises PT by 45%
 - 3M completes sale of its advanced-ballistic protection business for $91M $MMM
@TDANetwork
1
9
17",,1,9,17,['https://pbs.twimg.com/amplify_video_thumb/1212771346146582528/img/ACRdvMq6wgc_Vo1e.jpg'],https://twitter.com/EBaker_TDAN/status/1212772423235489796
2,Stephen Guilfoyle,@Sarge986,2020-01-02T14:01:35.000Z,"3 Sectors to Watch, First Quarter Volatility, 10 Dow Dogs: Market Recon $DOW $XOM $IBM $CVX $PFE $MMM $WBA $CSCO $KO $CAT $JEF  https://realmoney.thestreet.com/investing/3-sectors-to-watch-first-quarter-volatility-10-dow-dogs-market-recon-15198660… via 
@RealMoney","3 Sectors to Watch, First Quarter Volatility, 10 Dow Dogs: Market Recon $DOW $XOM $IBM $CVX $PFE $MMM $WBA $CSCO $KO $CAT $JEF  https://realmoney.thestreet.com/investing/3-sectors-to-watch-first-quarter-volatility-10-dow-dogs-market-recon-15198660… via 
@RealMoney
realmoney.thestreet.com
3 Sectors to Watch, First Quarter Volatility, 10 Dow Dogs: Market Recon
Also: People's Bank of China, the Fed, U.S./China trade deal, Brexit, USMCA.
1
3
5",,1,3,5,['https://pbs.twimg.com/card_img/1499229856369975297/c5Mjlahe?format=png&name=small'],https://twitter.com/Sarge986/status/1212735694122209280
3,Gary Reiner,@ELPfan,2020-01-01T01:04:26.000Z,"Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom...
https://seekingalpha.com/news/3529009?source=ansh… $AAPL, $MSFT, $JPM, $V, $UTX, $GS, $NKE, $PG, $DIS, $AXP, $WMT, $INTC, $HD, $MRK, $UNH, $IBM, $KO, $CAT, $TRV, $JNJ, $MCD, $CVX, $CSCO, $DOW, $VZ, $XOM, $BA, $MMM, $PFE, $WBA","Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom...
https://seekingalpha.com/news/3529009?source=ansh… $AAPL, $MSFT, $JPM, $V, $UTX, $GS, $NKE, $PG, $DIS, $AXP, $WMT, $INTC, $HD, $MRK, $UNH, $IBM, $KO, $CAT, $TRV, $JNJ, $MCD, $CVX, $CSCO, $DOW, $VZ, $XOM, $BA, $MMM, $PFE, $WBA
seekingalpha.com
Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom (NASDAQ:AAPL)
Apple (NASDAQ:AAPL) and Microsoft (NASDAQ:MSFT) finished as the year's top gainers on the Dow Jones Industrial Average, as 27 of the 30 stocks in the index ended in the green vs.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/ELPfan/status/1212177729572888576
4,Market Sentiment Signals And Prediction,@MarketPredGuy,2020-01-03T12:00:01.000Z,"Twitter Average Sentiment
$AMD $GOOG $FB $MMM $CAT","Twitter Average Sentiment
$AMD $GOOG $FB $MMM $CAT",,,,,['https://pbs.twimg.com/media/ENWuc0lXUAAPwMF?format=png&name=small'],https://twitter.com/MarketPredGuy/status/1213067487794913280
5,suriNotes,@surinotes,2020-01-01T15:54:08.000Z,$STUDY Dow30 stocks 2019 %Chg Performance $AAPL $MSFT $JPM $V $GS $PFE $MMM,"$STUDY Dow30 stocks 2019 %Chg Performance $AAPL $MSFT $JPM $V $GS $PFE $MMM
1",,,,1,['https://pbs.twimg.com/media/ENNQ2ynXYAAnm_r?format=png&name=small'],https://twitter.com/surinotes/status/1212401628864765957
6,Gary S. Morrow,@GarySMorrow,2020-01-02T22:30:45.000Z,"$MMM(+2%) posts best close since 5/6 on accelerating trade, 12/20 trendline break; https://lnkd.in/gSSM74D, still has momentum, 200D now supportive, #3m 3M $spx #twows","$MMM(+2%) posts best close since 5/6 on accelerating trade, 12/20 trendline break; https://lnkd.in/gSSM74D, still has momentum, 200D now supportive, #3m 3M $spx #twows
linkedin.com
Gary Morrow on LinkedIn: #3m #twows
$MMM(+2%) posts best close since 5/6 on accelerating trade, 12/20 trendline break; https://lnkd.in/gSSM74D, still has momentum, 200D now supportive, #3m...
1
2",,,1,2,[],https://twitter.com/GarySMorrow/status/1212863830302187520
7,Finscreener,@Finscreener_com,2020-01-02T21:49:59.000Z,"$DJI #DOW30 #Stocks with the lowest Price Range Ratio: $BA $XOM $WBA $MMM $CSCO $PFE $TRV $MCD $IBM $DOW
https://finscreener.com/screener/price-range-ratio/stocks/dj30…","$DJI #DOW30 #Stocks with the lowest Price Range Ratio: $BA $XOM $WBA $MMM $CSCO $PFE $TRV $MCD $IBM $DOW
https://finscreener.com/screener/price-range-ratio/stocks/dj30…",,,,,['https://pbs.twimg.com/media/ENTr5GhXUAQAmDF?format=jpg&name=large'],https://twitter.com/Finscreener_com/status/1212853570384601095
8,Gtrader,@gvstrader,2020-01-02T15:11:14.000Z,"Replying to 
@AOTtrades","Replying to 
@AOTtrades
$MMM - Looking good here!",,,,,['https://pbs.twimg.com/media/ENSQnxLXYAAAn_T?format=jpg&name=small'],https://twitter.com/gvstrader/status/1212753219946000384
9,MAtheMEATLOAF7,@MMeatloaf7,2020-01-02T14:01:56.000Z,"Jan/Feb Monthly Chart Price Targets:
$shop 440
$aapl 300, 309-310
$amzn 1935
$nflx 342
$fb 218
$nvda 247, 254
$ulta 275-285, 305
$mcd 208
$yum 107
$atvi 65.5
$pypl 116.5
$cgc 26.5
$baba 225.5
$vrsn 198, 212
$gs 238
$cat 153.5
$aaoi 15, 17.5
$khc 38
$mmm 187","Jan/Feb Monthly Chart Price Targets:
$shop 440
$aapl 300, 309-310
$amzn 1935
$nflx 342
$fb 218
$nvda 247, 254
$ulta 275-285, 305
$mcd 208
$yum 107
$atvi 65.5
$pypl 116.5
$cgc 26.5
$baba 225.5
$vrsn 198, 212
$gs 238
$cat 153.5
$aaoi 15, 17.5
$khc 38
$mmm 187
3",,,,3,[],https://twitter.com/MMeatloaf7/status/1212735782483562496
10,"John Sinclair, Ph.D.",@TradeWithDrJohn,2020-01-03T17:29:25.000Z,"Lunchtime Market Update for 1/3/20!

Charts requests:  Requests: $DIS, $MMM, $OKTA, $ULTA, $CRWD
Other Charts Reviewed: $SPX, $AAPL, $TSLA, $LMT

https://youtu.be/sgV9l5qRLdg

#stocks #options #stockmarket #YouTube #video #FridayVibes #FridayThoughts","Lunchtime Market Update for 1/3/20!

Charts requests:  Requests: $DIS, $MMM, $OKTA, $ULTA, $CRWD
Other Charts Reviewed: $SPX, $AAPL, $TSLA, $LMT

https://youtu.be/sgV9l5qRLdg

#stocks #options #stockmarket #YouTube #video #FridayVibes #FridayThoughts
youtube.com
Lunchtime Market Update for 1/3/20!
Join a great group of traders! https://positive-trends.comhttps://twitter.com/TrueBubbleHeadhttps://positive-trends.com/disclaimer.html
2
4",,2,,4,['https://pbs.twimg.com/card_img/1501933522260426762/kbOahdv3?format=jpg&name=240x240'],https://twitter.com/TradeWithDrJohn/status/1213150385218686978
11,Toni Turner,@ToniTurnerTrade,2020-01-02T17:14:46.000Z,Watching $MMM  #stocks  #stockstowatch,Watching $MMM  #stocks  #stockstowatch,,,,,[],https://twitter.com/ToniTurnerTrade/status/1212784311625236481
12,naashonomics,@naashonomics,2020-01-02T21:35:34.000Z,"$MMM
celebrates New Year with 7 month high close on volume up above long-term support/resistance off 5 day flag #3M 186 next R above which can see 200","$MMM
celebrates New Year with 7 month high close on volume up above long-term support/resistance off 5 day flag #3M 186 next R above which can see 200",,,,,['https://pbs.twimg.com/media/ENTol-KU0AAzUCR?format=jpg&name=small'],https://twitter.com/naashonomics/status/1212849943309770752
