,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Microlytics,@MicrolyticsLLC,2020-01-02T04:08:27.000Z,"$ALPP next leg could see $1.75 before consolidating to .90/$1.10 before moving to $2+ in 2020 on Nasdaq Uplist. This is FUSZ on steroids. 

$OWCP $AMRN $SBES $OPTI $GOOG $AMZN $NFLX $HD $SNPW $DMBB $VRUS $ACHV $CFRX $NK $FLES $IGPK $PTAH $TSLA $MSFT $KYNC $PHIL $INPS $ADSV $FUSZ","$ALPP next leg could see $1.75 before consolidating to .90/$1.10 before moving to $2+ in 2020 on Nasdaq Uplist. This is FUSZ on steroids. 

$OWCP $AMRN $SBES $OPTI $GOOG $AMZN $NFLX $HD $SNPW $DMBB $VRUS $ACHV $CFRX $NK $FLES $IGPK $PTAH $TSLA $MSFT $KYNC $PHIL $INPS $ADSV $FUSZ
3
24
39",,3,24,39,['https://pbs.twimg.com/media/ENP47L3WoAEvRTv?format=png&name=small'],https://twitter.com/MicrolyticsLLC/status/1212586424815562752
1,Charlie Mar,@itscharliemar,2020-01-01T17:36:29.000Z,"205%+ ROI, in the last month! 

$2,800 to $8,400!  That’s right!

Another amazing screenshot of progress after becoming a member! Shoutout to Chris! 

That’s just what’s happens when you join the leading league of traders! #MARSQUAD! 

$JPM $PINS $ZM $WMT $HD $ULTA $KHC $TSLA","205%+ ROI, in the last month! 

$2,800 to $8,400!  That’s right!

Another amazing screenshot of progress after becoming a member! Shoutout to Chris! 

That’s just what’s happens when you join the leading league of traders! #MARSQUAD! 

$JPM $PINS $ZM $WMT $HD $ULTA $KHC $TSLA
1
5
11",💸 🔥,1,5,11,['https://pbs.twimg.com/ext_tw_video_thumb/1212427328787234818/pu/img/0_o096iTYHoq2ySc.jpg'],https://twitter.com/itscharliemar/status/1212427385607458816
2,TradeTips,@TradeTipsApp,2020-01-01T18:41:11.000Z,"Rounding out the top contributors to returns since 2009:

Apple Inc. $AAPL, +0.73%
Microsoft Corp. $MSFT, +0.07%
Home Depot $HD, +0.49%
Pfizer $PFE, +0.69%
JPMorgan $JPM, +0.56%
Chevron $CVX, +0.55%

#TradeTips #StockMarket","Rounding out the top contributors to returns since 2009:

Apple Inc. $AAPL, +0.73%
Microsoft Corp. $MSFT, +0.07%
Home Depot $HD, +0.49%
Pfizer $PFE, +0.69%
JPMorgan $JPM, +0.56%
Chevron $CVX, +0.55%

#TradeTips #StockMarket
1
3",,,1,3,['https://pbs.twimg.com/media/ENN3FdiWkAA63b5?format=jpg&name=small'],https://twitter.com/TradeTipsApp/status/1212443671150419972
3,thepbay,@pbay08,2020-01-02T21:00:31.000Z,"$hd Only calls I hold. 225c jan.17 sitting 2.50 from 2.25, just warming up.","$hd Only calls I hold. 225c jan.17 sitting 2.50 from 2.25, just warming up.
1",,1,,,['https://pbs.twimg.com/media/ENTgkYgUcAAGKQU?format=jpg&name=small'],https://twitter.com/pbay08/status/1212841121484693504
4,Vega Options,@VegaOptions,2020-01-03T16:08:54.000Z,Very high reward/risk on a Jan24/Jan17 $HD 210 Put spread which is currently marked at a $.25 DEBIT. Could be initiated now but price would need to break back below 216 within the next 2 trading days for me to hold the position. Highly speculative so I would do it *small*.,Very high reward/risk on a Jan24/Jan17 $HD 210 Put spread which is currently marked at a $.25 DEBIT. Could be initiated now but price would need to break back below 216 within the next 2 trading days for me to hold the position. Highly speculative so I would do it *small*.,,,,,['https://pbs.twimg.com/media/ENXnabQX0AAWC0a?format=jpg&name=small'],https://twitter.com/VegaOptions/status/1213130122389336064
5,Tuan Pham,@15minofPham,2020-01-01T20:44:34.000Z,"Tues (12/31/19) Options highest ORB, Up/Avg Gain of today's thirteen 30-min bars, G/L % in final 30-Min (Min $10 & Vol 1M, Opt Price > $5.00 & Vol > 1000 in any strike): $LK $HD $WDC $BMY $SQ","Tues (12/31/19) Options highest ORB, Up/Avg Gain of today's thirteen 30-min bars, G/L % in final 30-Min (Min $10 & Vol 1M, Opt Price > $5.00 & Vol > 1000 in any strike): $LK $HD $WDC $BMY $SQ",,,,,['https://pbs.twimg.com/media/ENOTVN7UYAAUK49?format=png&name=small'],https://twitter.com/15minofPham/status/1212474720815206400
6,PRtrader,@PR430trader,2020-01-02T21:14:55.000Z,"2020 rolling folks! Dont miss out great alerts and join us for just $50/month
https://tinyurl.com/tzv5erq

$SPY $SPX $IWM $NFLX $AMZN $AAPL $FB $PINS $SNAP $TTD $GOOGL $BYND $SHOP $CMG $ISRG $NVDA $AMD $JPM $GS $BA $BABA $BIDU $IQ $BKNG $MSFT $HD $LULU $OKTA $DIS $ROKU $TSLA $ULTA","2020 rolling folks! Dont miss out great alerts and join us for just $50/month
https://tinyurl.com/tzv5erq

$SPY $SPX $IWM $NFLX $AMZN $AAPL $FB $PINS $SNAP $TTD $GOOGL $BYND $SHOP $CMG $ISRG $NVDA $AMD $JPM $GS $BA $BABA $BIDU $IQ $BKNG $MSFT $HD $LULU $OKTA $DIS $ROKU $TSLA $ULTA
1",,,,1,"['https://pbs.twimg.com/media/ENTj2_YWwAAl7tA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ENTj3JvWoAAowWX?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ENTj3S3WoA8YizT?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ENTj3bxW4AAyItz?format=jpg&name=360x360']",https://twitter.com/PR430trader/status/1212844746042941444
7,Paul,@Algo_382,2020-01-02T21:42:35.000Z,"$HD  1h
Nice impulsive move through the trendline.   Wave (2) could be in here...","$HD  1h
Nice impulsive move through the trendline.   Wave (2) could be in here...
2
2",,2,,2,['https://pbs.twimg.com/media/ENTqE_OUUAAZHR1?format=jpg&name=small'],https://twitter.com/Algo_382/status/1212851707622748160
8,TheBurdetteLawFirm,@TheBurdetteLawF,2020-01-03T20:28:11.000Z,#estate asset watch - the large caps of Friday trading - $AAPL $TSLA $AMZN $AMD $MSFT $FB $BABA $BAC $ROKU $GOOG $GOOGL $JPM $NFLX $BA $NVDA $LMT $XOM $GE $T $NOC $MU $DIS $C $V $INTC $JD $PG $BIDU $JNJ $PYPL $CRWD $OXY $WFC $VZ $TGT $CMCSA $CSCO $UBER $CVX $UNH $AVGO $BMY $HD,"#estate asset watch - the large caps of Friday trading - $AAPL $TSLA $AMZN $AMD $MSFT $FB $BABA $BAC $ROKU $GOOG $GOOGL $JPM $NFLX $BA $NVDA $LMT $XOM $GE $T $NOC $MU $DIS $C $V $INTC $JD $PG $BIDU $JNJ $PYPL $CRWD $OXY $WFC $VZ $TGT $CMCSA $CSCO $UBER $CVX $UNH $AVGO $BMY $HD
GIF",,,,,['https://pbs.twimg.com/tweet_video_thumb/D1qCNU5XgAAwHK8.jpg'],https://twitter.com/TheBurdetteLawF/status/1213195372887232512
9,CJ,@BearingtonTrade,2020-01-01T12:26:39.000Z,"Replying to 
@MaryKline2","Replying to 
@MaryKline2
$hd I’ve been kinda bearish here as there is a gap at 208 - could go both ways though

Weekly bearish looking flag but on the daily it looks I h&s to me

I think if January takes out December high we’re off to ATH - a green candle for December woulda been more convincing imo
2
3",🐼,,2,3,"['https://pbs.twimg.com/media/ENMhXXdXUAAnL6A?format=jpg&name=small', 'https://pbs.twimg.com/media/ENMhXXdXUAMUchi?format=jpg&name=small', 'https://pbs.twimg.com/media/ENMhXXeXkAARz9N?format=jpg&name=360x360']",https://twitter.com/BearingtonTrade/status/1212349413873639424
