,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Johns Charts,@johnscharts,2019-01-01T14:03:28.000Z,$BA yearly shooting star testing resistance of rising wedge,"$BA yearly shooting star testing resistance of rising wedge
3
13
50",,3,13,50,['https://pbs.twimg.com/media/Dv1LOrDXQAEmCVg?format=jpg&name=small'],https://twitter.com/johnscharts/status/1080102207679275010
1,maddy,@yachtmommii,2019-01-02T23:22:31.000Z,"Someone had to do it 

$BA $AAPL $SPX 
#TheGlitchHunt2019","Someone had to do it 

$BA $AAPL $SPX 
#TheGlitchHunt2019
6
7
68",🐒,6,7,68,['https://pbs.twimg.com/media/Dv8UxoQXcAEkoKK?format=jpg&name=small'],https://twitter.com/yachtmommii/status/1080605284228366338
2,Seeking Alpha,@SeekingAlpha,2019-01-02T09:57:53.000Z,$BA - Another Record-Breaking Year For Boeing https://seekingalpha.com/article/4231021-another-record-breaking-year-boeing?source=feed_f…,"$BA - Another Record-Breaking Year For Boeing https://seekingalpha.com/article/4231021-another-record-breaking-year-boeing?source=feed_f…
2
2",,,2,2,[],https://twitter.com/SeekingAlpha/status/1080402794870259712
3,PowerTriggerTrade,@Sandro_power,2019-01-03T02:00:23.000Z,live stream now   https://youtube.com/c/PowerTargetTrades/live…   $AAPL $SPY $AMZN $BA $AMD $TWTR,"live stream now   https://youtube.com/c/PowerTargetTrades/live…   $AAPL $SPY $AMZN $BA $AMD $TWTR
youtube.com
PowerTarget Trades
This is PowerTriggerTrades with a new Video site based on PowerTargetTrades Making stock plans so you can make money. I am providing premium trade plans for free to help my serious followers make...
12
49
58",,12,49,58,['https://pbs.twimg.com/card_img/1500205168486461452/AtriiZ5Z?format=jpg&name=240x240'],https://twitter.com/Sandro_power/status/1080645016178081794
4,Seeking Alpha,@SeekingAlpha,2019-01-03T14:36:10.000Z,$BA - Boeing Building On Future With 777X,"$BA - Boeing Building On Future With 777X
seekingalpha.com
Boeing Building On Future With 777X (NYSE:BA)
Boeing 777X demand expected to pick up. Jet maker will produce next-generation composite wings in-house.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1501672348092669959/0GRN5KFZ?format=jpg&name=240x240'],https://twitter.com/SeekingAlpha/status/1080835212089552896
5,Surfergirl,@Terri1618,2019-01-01T22:17:10.000Z,"Following the major trend direction helps. Larger timeframe gain (1 trade) from wkly setup:

$TQQQ 231%
$TTD 203%
$LULU 182%
$OKTA 150%
$MDB 220%
$SPLK 136%
$RUN 153%
$BA 160%
$AMD 360%, 160%
$NOW 128%
$COUP 133%

Trade well, not often
Work smart, not hard
Stalk & plan more","Following the major trend direction helps. Larger timeframe gain (1 trade) from wkly setup:

$TQQQ 231%
$TTD 203%
$LULU 182%
$OKTA 150%
$MDB 220%
$SPLK 136%
$RUN 153%
$BA 160%
$AMD 360%, 160%
$NOW 128%
$COUP 133%

Trade well, not often
Work smart, not hard
Stalk & plan more
6
11
70",🌺 🌺 🌺,6,11,70,"['https://pbs.twimg.com/media/Dv28N8oUwAAytJt?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Dv28N8gUUAAWQjE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Dv28N8jVYAEi6Uh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Dv28N8fU0AAmmjN?format=jpg&name=360x360']",https://twitter.com/Terri1618/status/1080226452392427520
6,Maderlander.eth,@CrmTrades,2019-01-03T01:23:22.000Z,$BA I don’t care if I’m down.  It’s mine and you can’t have it.,"$BA I don’t care if I’m down.  It’s mine and you can’t have it.
8",,,,8,['https://pbs.twimg.com/media/Dv8wb9hWsAAMQ9L?format=jpg&name=small'],https://twitter.com/CrmTrades/status/1080635698435289088
7,TheRealAj,@AjTrader7,2019-01-03T16:57:58.000Z,"Ok Traders
I'm done for the day!
I traded LIVE in http://AwesomeCallsTrading.com
I gave Every Entry this morning on Every Call
I used TD Platform,
Every entry I took Live you could hear it go through for full Transparency
I traded:
$BA
$BMY
$NIO
$ROKU
$NFLX
$OLED
$LITE
$FSLR

$2,445.42","Ok Traders
I'm done for the day!
I traded LIVE in http://AwesomeCallsTrading.com
I gave Every Entry this morning on Every Call
I used TD Platform,
Every entry I took Live you could hear it go through for full Transparency
I traded:
$BA
$BMY
$NIO
$ROKU
$NFLX
$OLED
$LITE
$FSLR

$2,445.42
1
6",,,1,6,['https://pbs.twimg.com/media/DwAGCGDU0AAqO4V?format=jpg&name=medium'],https://twitter.com/AjTrader7/status/1080870897118994432
8,*Walter Bloomberg,@DeItaone,2019-01-02T15:03:11.000Z,"BOEING SHARES DOWN 2.2 PCT, STOCK TOP PCT DRAG ON THE DOW
$BA","BOEING SHARES DOWN 2.2 PCT, STOCK TOP PCT DRAG ON THE DOW
$BA
2
1",,,2,1,[],https://twitter.com/DeItaone/status/1080479625644519426
9,PSK2329 - JHC,@psk2329,2019-01-02T23:19:34.000Z,"Report: Boeing KC-46 glitches, not Mattis exit, delayed Air Force delivery $BA","Report: Boeing KC-46 glitches, not Mattis exit, delayed Air Force delivery $BA
3
5",,,3,5,[],https://twitter.com/psk2329/status/1080604543447126020
10,SPXA50Rao,@pattabhivet,2019-01-02T21:56:11.000Z,$SPY with apple news big companies with china exposure gonna be killed tomorrow $cat $ba $intc $sbux,"$SPY with apple news big companies with china exposure gonna be killed tomorrow $cat $ba $intc $sbux
1
2",,,1,2,[],https://twitter.com/pattabhivet/status/1080583557788168192
11,Clark Joseph Kent,@JorelLaraKalel,2019-01-02T22:02:50.000Z,These are the top stock picks for 2019 among Wall Street analysts https://on.mktw.net/2TspSVz $V $UNH $MSFT $BA $DWDP $APC $MPC $PTEN $BYD $STMP,"These are the top stock picks for 2019 among Wall Street analysts https://on.mktw.net/2TspSVz $V $UNH $MSFT $BA $DWDP $APC $MPC $PTEN $BYD $STMP
marketwatch.com
These are the top stock picks for 2019 among Wall Street analysts
Most of analysts’ favored stocks fell last year.",,,,,['https://pbs.twimg.com/card_img/1501961611258769412/zd5s7vRm?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/1080585233186078723
12,Top Stock Alerts,@TopStockAlerts1,2019-01-03T14:51:26.000Z,"Apple Slides, iPhone Demand Weakens, Chipmakers Sink - 5 Things You Must Know

$JWN $NVDA $AAPL $F $CAT $AMD $BA","Apple Slides, iPhone Demand Weakens, Chipmakers Sink - 5 Things You Must Know

$JWN $NVDA $AAPL $F $CAT $AMD $BA
thestreet.com
Apple Slides, iPhone Demand Weakens, Chipmakers Sink - 5 Things You Must Know
U.S. stock futures tumble on Thursday following a revenue warning from Apple; the iPhone giant cuts its revenue forecast largely because of slowing sales in China; chipmakers and FAANG stocks follow...
1",,,,1,['https://pbs.twimg.com/card_img/1501672257399177227/ScXLqecV?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/1080839053942104064
13,Gary Reiner,@ELPfan,2019-01-01T03:06:41.000Z,"Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom...
https://seekingalpha.com/news/3419832?source=ansh… $MRK, $PFE, $MSFT, $NKE, $V, $CSCO, $UNH, $BA, $VZ, $KO, $MCD, $DIS, $INTC, $PG, $AXP, $WMT, $WBA, $AAPL, $JNJ, $JPM, $HD, $TRV, $CVX, $UTX, $XOM, $MMM, $CAT, $DWDP, $IBM, $GS, $GE","Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom...
https://seekingalpha.com/news/3419832?source=ansh… $MRK, $PFE, $MSFT, $NKE, $V, $CSCO, $UNH, $BA, $VZ, $KO, $MCD, $DIS, $INTC, $PG, $AXP, $WMT, $WBA, $AAPL, $JNJ, $JPM, $HD, $TRV, $CVX, $UTX, $XOM, $MMM, $CAT, $DWDP, $IBM, $GS, $GE
seekingalpha.com
Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom (NYSE:MRK)
Merck (NYSE:MRK) and Pfizer (NYSE:PFE) finish as the year's top gainers on the Dow Jones Industrial Average, as 14 of the 30 stocks in the index end in the green vs.",,,,,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/ELPfan/status/1079936924108779520
