,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Ancient astronaut,@ntfri,2020-01-02T12:02:12.000Z,"$PG Grandpa stock, target is still 128-130 area","$PG Grandpa stock, target is still 128-130 area
2
3",🪔 💫,,2,3,['https://pbs.twimg.com/media/ENRlW7kWkAEzTSv?format=png&name=small'],https://twitter.com/ntfri/status/1212705650003861505
1,Bespoke,@bespokeinvest,2020-01-01T16:56:19.000Z,The Dogs of the Dow were up 19% in 2019 vs. 28% for the 20 non-Dogs.  The ten 2020 Dogs are $DOW $XOM $IBM $VZ $CVX $PFE $MMM $WBA $CSCO $KO.  MMM and WBA replaced $JPM and $PG.  https://bespokepremium.com/interactive/posts/think-big-blog/the-bespoke-report-q1-pros-and-cons-outlook…,"The Dogs of the Dow were up 19% in 2019 vs. 28% for the 20 non-Dogs.  The ten 2020 Dogs are $DOW $XOM $IBM $VZ $CVX $PFE $MMM $WBA $CSCO $KO.  MMM and WBA replaced $JPM and $PG.  https://bespokepremium.com/interactive/posts/think-big-blog/the-bespoke-report-q1-pros-and-cons-outlook…
2
19
19",,2,19,19,"['https://pbs.twimg.com/media/ENNfFm-W4AMgWeG?format=png&name=small', 'https://pbs.twimg.com/media/ENNfFnBXkAECvOi?format=png&name=360x360']",https://twitter.com/bespokeinvest/status/1212417278664466432
2,Gary Reiner,@ELPfan,2020-01-01T01:04:26.000Z,"Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom...
https://seekingalpha.com/news/3529009?source=ansh… $AAPL, $MSFT, $JPM, $V, $UTX, $GS, $NKE, $PG, $DIS, $AXP, $WMT, $INTC, $HD, $MRK, $UNH, $IBM, $KO, $CAT, $TRV, $JNJ, $MCD, $CVX, $CSCO, $DOW, $VZ, $XOM, $BA, $MMM, $PFE, $WBA","Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom...
https://seekingalpha.com/news/3529009?source=ansh… $AAPL, $MSFT, $JPM, $V, $UTX, $GS, $NKE, $PG, $DIS, $AXP, $WMT, $INTC, $HD, $MRK, $UNH, $IBM, $KO, $CAT, $TRV, $JNJ, $MCD, $CVX, $CSCO, $DOW, $VZ, $XOM, $BA, $MMM, $PFE, $WBA
seekingalpha.com
Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom (NASDAQ:AAPL)
Apple (NASDAQ:AAPL) and Microsoft (NASDAQ:MSFT) finished as the year's top gainers on the Dow Jones Industrial Average, as 27 of the 30 stocks in the index ended in the green vs.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1500261442888609794/RU36R6cw?format=png&name=240x240'],https://twitter.com/ELPfan/status/1212177729572888576
3,Certus Trading,@certus_trading,2020-01-03T17:00:57.000Z,"$PG Dawn Says You May Be Washing Your Dishes Wrong #Proctor&Gamble #Dawn #domestic #chores #liquid #Spray 

https://buff.ly/2ZbO960","$PG Dawn Says You May Be Washing Your Dishes Wrong #Proctor&Gamble #Dawn #domestic #chores #liquid #Spray 

https://buff.ly/2ZbO960
1",,,,1,['https://pbs.twimg.com/media/ENXzVB6WoAE9jPL?format=jpg&name=small'],https://twitter.com/certus_trading/status/1213143219120345088
4,CJ,@BearingtonTrade,2020-01-03T23:50:32.000Z,$PG they wouldn’t do it - would they?,"$PG they wouldn’t do it - would they?
1
2",🐼,,1,2,['https://pbs.twimg.com/media/ENZRERuWkAAr7GN?format=jpg&name=small'],https://twitter.com/BearingtonTrade/status/1213246294925418499
5,"Dennis Dick, CFA",@TripleDTrader,2020-01-02T14:20:11.000Z,"Notable opening imbalances:
$GE +171K
$T +125K
$TSM +228K
$PG -144K
$M +125K
$DOW +78K","Notable opening imbalances:
$GE +171K
$T +125K
$TSM +228K
$PG -144K
$M +125K
$DOW +78K
4",,,,4,[],https://twitter.com/TripleDTrader/status/1212740376215408640
6,TK ॐ,@TraderKarthik,2020-01-02T03:05:07.000Z,"$PG Earnings on 1/23

Ascending triangle - will probably be bouncing between that 100% and DTL until earnings

I like the R:R on Feb 130s","$PG Earnings on 1/23

Ascending triangle - will probably be bouncing between that 100% and DTL until earnings

I like the R:R on Feb 130s",,,,,['https://pbs.twimg.com/media/ENPqbboW4AEgvBb?format=png&name=medium'],https://twitter.com/TraderKarthik/status/1212570487672524800
7,Prometheus,@Prometheus_Cap,2020-01-02T21:03:01.000Z,$PG will 2020's $KHC from last year.,"$PG will 2020's $KHC from last year.
2
1",,2,1,,[],https://twitter.com/Prometheus_Cap/status/1212841751829979143
8,Dividend Diplomats,@DvdndDiplomats,2020-01-01T04:53:31.000Z,"Ready to start your 2020 Investing Journey? 

A must - See our Top 5 Foundation Dividend Stocks! 

$JNJ $PG $ED $MCD $T 

#Dividends #Investing #Money #NewYearsEve #StockMarket #FinancialLiteracy #Goals #NewYearsResolution","Ready to start your 2020 Investing Journey? 

A must - See our Top 5 Foundation Dividend Stocks! 

$JNJ $PG $ED $MCD $T 

#Dividends #Investing #Money #NewYearsEve #StockMarket #FinancialLiteracy #Goals #NewYearsResolution
dividenddiplomats.com
Top 5 Foundation Dividend Stocks for any Portfolio
We break down the top 5 foundation dividend stocks for an investor when creating their stock portfolio. Stocks include McDonald's, AT&T & Procter Gamble.
1
6",,,1,6,['https://pbs.twimg.com/card_img/1500357475794620417/qVsgQXdo?format=jpg&name=240x240'],https://twitter.com/DvdndDiplomats/status/1212235382080909313
9,Simba Stocks,@SimbasStocks,2020-01-02T15:03:53.000Z,CLOSE $PG !!!!,CLOSE $PG !!!!,,,,,[],https://twitter.com/SimbasStocks/status/1212751372883517440
